ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
690	17	3	0	12	14	0	2	0	14	6	10	6	15	9	0	0	16	11	0	17	14	9	21	12	15	1	0	11	18	4	9	0	0	0	0	5	0	7	0	14	9	7	0	0	10	0	12	7	18	7	7	11	0	0	16	0	10	8	0	0	0	5	4	8	6	11	0	7	2	7	7	6	0	8	16	7	0	6	0	3	0	0	14	17	8	10	0	12	4	19	0	5	6	23	0	0	0	14	21	8	0	9	0	10	0	3	0	13	0	0	3	0	15	8	17	7	23	3	1	0	11	3	0	1	0	21	0	9	4	7	0	16	5	14	5	0	0	14	6	0	0	7	15	13	0	14	10	0	12	7	0	17	13	11	0	0	13	0	23	0	8	10	7	7	1	10	16	9	0	7	6	16	0	8	12	19	0	0	6	15	0	8	4	0	0	3	8	13	0	10	0	10	17	20	3	13	11	9	0	5	10	23	6	9	8	0	0	0	6	13	17	12	11	18	3	1	12	0	12	8	0	7	13	14	18	0	13	13	6	0	11	13	0	0	0	0	8	0
691	6	8	0	0	0	12	0	0	0	22	12	23	0	0	0	5	18	12	0	0	0	0	0	21	0	13	16	13	12	14	15	11	0	14	14	6	0	8	16	0	12	0	0	24	0	14	0	13	16	10	10	14	0	7	0	15	9	18	17	0	0	14	0	0	0	2	16	11	0	5	4	6	18	13	0	3	0	18	8	0	8	1	6	12	15	0	0	7	0	0	4	4	11	12	9	14	10	11	0	9	0	0	0	18	9	13	7	11	3	11	11	0	12	10	8	13	8	15	18	8	0	15	7	9	0	0	10	0	14	0	15	1	6	14	9	12	13	11	8	12	0	6	0	0	13	5	13	14	11	15	14	9	18	12	6	0	0	0	4	0	11	12	10	3	0	17	5	12	1	5	0	17	0	0	19	11	16	8	0	0	10	3	0	15	0	12	14	0	0	0	0	21	0	10	9	11	3	11	0	13	7	11	0	16	10	0	9	13	0	5	15	13	0	17	18	0	18	7	0	0	0	10	23	0	0	1	1	16	9	1	15	0	0	0	6	22	13	0
692	5	11	0	18	0	0	10	16	1	10	14	7	3	13	3	6	4	12	0	0	5	7	0	14	4	4	6	8	14	0	10	0	5	9	7	0	9	9	0	14	12	16	0	0	0	12	4	5	10	11	2	0	7	1	13	15	9	9	23	11	11	13	0	9	17	10	8	1	13	13	0	5	12	0	7	0	10	0	9	8	17	19	0	0	0	9	6	13	17	5	10	18	20	8	0	16	15	0	9	0	0	5	0	0	0	8	0	8	5	18	13	12	9	0	15	8	15	3	18	4	12	0	9	18	12	0	6	0	0	6	0	3	15	0	21	15	0	14	19	0	10	0	13	0	11	0	0	1	16	21	12	0	5	5	0	8	15	8	8	6	13	0	9	9	0	9	1	9	14	0	0	6	5	0	0	0	7	12	0	8	17	14	0	3	10	0	0	9	5	10	11	16	11	11	10	14	17	18	6	0	11	16	8	14	0	0	18	5	0	4	0	15	1	14	7	17	0	2	7	5	12	0	6	13	13	0	0	12	0	0	0	2	5	15	5	7	4	8
693	11	0	0	11	0	16	0	11	10	15	9	16	12	15	7	15	6	12	15	11	10	0	13	9	8	12	3	19	0	11	0	11	16	9	12	18	0	9	7	0	19	5	0	3	4	4	0	18	0	10	0	11	10	3	19	11	18	0	7	0	13	12	14	13	13	1	11	0	10	0	8	4	0	4	0	0	25	10	0	8	9	13	8	0	1	15	0	0	6	18	0	0	0	16	11	8	0	0	0	20	5	15	8	0	10	7	9	0	0	8	15	0	0	0	0	8	13	0	6	11	7	0	6	0	0	17	0	0	11	10	0	0	14	0	0	0	12	13	15	11	0	11	0	6	9	14	0	0	4	15	17	0	10	14	13	0	0	12	0	7	0	11	9	0	10	0	7	12	0	15	13	2	0	13	14	14	9	14	8	0	12	11	8	15	0	9	0	4	0	0	4	16	0	0	0	10	0	4	15	0	0	13	14	11	14	30	0	11	6	12	17	6	6	13	23	18	0	17	10	0	17	4	7	16	13	7	12	6	8	13	9	13	15	17	10	0	13	11
694	5	0	0	0	9	5	0	9	0	0	7	0	9	15	2	11	13	0	18	13	0	10	0	12	10	7	9	8	8	11	10	14	6	16	15	11	0	18	9	10	0	7	9	12	0	0	3	12	0	11	9	15	14	5	26	0	0	0	0	17	15	12	0	14	0	9	16	10	0	14	0	0	0	11	12	0	7	18	14	0	16	19	8	6	8	0	9	0	0	8	14	4	0	6	0	11	0	0	6	0	8	7	13	0	10	12	0	14	9	12	10	0	18	0	11	0	14	8	0	0	13	10	0	15	10	3	8	0	0	16	11	17	5	0	3	0	6	11	0	19	10	0	9	6	3	0	0	0	8	16	17	10	11	14	8	12	0	5	6	6	0	0	11	1	14	16	5	0	8	0	15	7	5	10	14	8	0	5	5	3	8	0	0	6	5	13	13	15	12	17	3	0	0	0	14	13	5	7	0	0	10	14	18	0	10	0	17	8	15	9	9	12	0	4	15	9	16	5	1	0	0	7	1	10	9	0	10	4	0	9	0	13	0	12	19	0	8	5
695	5	14	10	11	10	0	0	12	13	1	13	10	13	8	11	20	11	15	14	16	15	1	6	0	0	5	3	9	9	0	0	15	7	6	8	0	14	14	6	11	0	0	10	9	7	6	0	14	17	18	3	0	0	12	10	1	12	4	0	8	0	0	0	0	8	13	13	4	16	16	11	0	10	1	13	7	20	0	11	5	4	0	8	9	6	17	0	2	8	13	9	22	6	14	11	0	11	8	9	22	0	0	8	11	6	13	13	0	0	16	6	0	2	2	6	11	5	11	4	21	13	0	13	7	0	7	9	13	8	7	0	0	10	14	13	0	8	9	0	4	0	11	11	8	14	18	10	7	0	2	16	0	0	7	15	0	3	0	12	1	3	8	15	0	18	12	8	10	21	16	7	0	0	13	9	17	16	3	7	10	7	7	16	0	14	8	1	17	2	14	0	10	0	6	15	16	0	14	0	11	0	6	4	17	0	0	5	0	12	13	0	0	10	7	2	0	0	11	3	10	9	24	10	0	11	17	0	6	14	3	10	12	0	13	0	8	20	6
696	7	0	3	12	0	16	0	7	17	8	3	0	0	18	0	18	0	8	17	0	8	0	0	0	14	0	16	0	17	13	5	14	0	0	9	0	6	11	19	0	10	17	15	19	11	0	0	27	0	8	16	1	16	10	15	0	10	13	13	7	11	4	12	16	12	12	3	14	0	0	0	0	9	12	0	17	0	0	0	3	20	0	0	12	17	13	0	12	19	0	12	10	16	4	0	10	9	0	13	9	0	0	13	2	15	7	12	7	6	10	0	5	8	0	0	12	18	0	6	0	11	14	14	0	0	14	8	10	0	9	6	7	8	4	6	7	6	6	9	8	9	17	0	0	7	13	11	7	0	1	22	3	0	0	3	9	6	0	2	14	9	11	13	8	20	14	19	16	15	0	0	18	11	0	14	9	7	9	8	0	17	0	0	17	0	21	7	0	16	0	13	16	16	13	8	13	4	14	0	9	0	6	14	7	18	4	13	10	0	0	10	7	0	0	3	4	9	0	11	10	8	10	11	10	2	0	0	12	0	10	23	0	9	14	0	0	5	8
697	5	0	18	0	11	9	15	0	10	0	11	12	6	0	0	13	7	12	12	11	11	13	8	11	14	19	0	10	14	0	15	0	0	0	0	0	0	8	0	14	1	16	12	14	10	16	0	4	13	7	0	15	0	6	19	2	12	0	7	0	0	0	11	8	4	0	0	16	18	11	12	10	0	10	2	18	13	15	7	7	5	0	0	12	0	0	13	6	9	16	11	0	13	0	7	14	0	18	0	0	0	9	0	12	2	11	1	13	0	0	0	0	10	0	16	0	0	14	14	13	13	0	13	7	5	14	10	11	16	17	0	10	15	0	0	4	12	11	9	0	0	8	13	13	19	9	13	1	21	12	23	11	4	10	14	14	8	1	0	8	11	5	4	8	25	9	9	0	7	5	9	12	10	18	5	0	0	4	11	7	3	18	9	6	11	16	6	9	0	0	9	11	10	16	12	17	4	7	12	11	10	16	10	12	12	0	11	0	16	15	11	15	7	10	12	9	8	0	14	0	11	7	2	5	0	9	0	14	0	16	0	3	0	2	5	6	6	10
698	0	10	0	0	15	13	10	1	4	0	10	14	11	0	15	11	11	0	19	4	11	0	0	0	0	0	6	0	16	0	13	20	0	2	7	0	14	0	8	8	11	16	0	15	0	16	14	0	1	10	0	16	4	0	0	0	13	6	16	2	11	15	1	17	10	11	0	0	9	8	7	11	22	15	11	0	5	11	14	0	0	0	0	0	10	20	5	8	14	3	6	12	16	0	10	16	7	8	20	12	10	13	9	18	6	12	4	0	0	3	0	0	15	9	0	13	9	0	0	12	6	6	8	12	13	0	14	0	10	7	11	6	11	0	5	4	14	8	0	0	11	0	15	14	8	8	0	0	9	17	10	0	0	7	0	0	12	5	14	13	5	10	0	0	0	1	18	4	11	0	11	8	10	12	0	8	0	6	12	11	0	2	3	13	10	18	14	16	2	16	0	0	8	7	9	0	10	16	0	0	0	0	6	13	0	0	12	3	6	24	8	0	0	0	14	16	6	13	0	0	10	12	13	0	0	2	12	13	9	14	1	17	0	4	15	0	4	9
699	6	10	14	8	5	12	12	6	0	15	18	14	9	14	19	14	9	12	9	6	0	0	3	14	6	0	2	11	15	0	5	10	9	0	7	10	15	1	8	0	13	10	18	13	3	6	10	0	0	10	3	0	7	15	3	9	12	12	9	13	7	13	8	8	0	20	17	14	11	8	4	15	0	9	8	0	4	5	3	20	8	7	15	19	10	14	0	0	6	7	6	0	4	6	5	12	7	9	8	0	13	8	0	11	17	2	7	2	9	1	0	13	0	13	2	6	0	0	7	9	0	14	18	5	0	7	21	17	0	15	13	17	9	12	19	5	0	1	4	3	0	3	4	0	10	0	11	0	0	12	12	0	10	19	0	6	8	13	12	0	2	5	11	0	12	7	12	5	8	13	8	0	7	7	13	16	9	0	8	6	18	0	7	0	0	0	0	9	6	10	0	11	0	16	10	12	13	12	11	1	0	12	0	0	0	7	0	0	19	0	0	0	1	0	0	0	0	4	11	1	0	5	17	8	0	10	9	9	10	0	10	0	0	1	11	10	9	9
700	6	0	0	10	0	2	0	8	0	7	0	11	0	10	16	0	0	15	18	18	5	14	0	8	8	1	7	0	0	7	16	0	0	15	15	0	13	13	0	0	16	11	0	10	14	0	13	11	0	11	7	0	12	8	0	0	0	25	0	12	13	8	2	4	13	13	12	4	16	8	17	15	0	13	13	7	6	5	0	0	9	11	8	0	13	10	0	8	7	15	9	1	0	11	10	5	0	6	12	0	13	16	8	3	16	17	14	10	12	0	20	1	0	0	0	20	1	6	0	8	22	8	19	0	15	0	7	13	0	0	3	8	12	12	12	17	0	0	22	12	6	7	0	13	0	11	0	0	0	4	0	0	6	5	5	2	0	13	14	7	17	1	0	8	11	0	20	0	9	9	17	11	0	13	18	4	3	0	0	11	0	0	0	7	0	12	0	14	20	9	0	10	6	1	0	4	0	0	17	11	0	6	2	15	0	19	7	11	14	0	12	21	10	18	9	2	11	0	2	17	16	9	10	15	0	11	14	10	21	14	15	16	0	0	0	6	11	11
701	11	0	12	16	8	0	0	11	0	14	8	9	5	0	16	11	14	8	0	10	7	7	7	17	20	0	0	14	9	6	0	0	9	0	16	17	0	14	0	15	0	0	11	2	20	2	9	17	18	0	9	0	10	0	0	0	12	9	18	0	1	13	11	0	4	0	0	13	13	21	0	7	0	0	6	7	14	0	10	8	10	10	5	14	2	10	0	0	14	0	3	15	0	6	8	0	15	6	0	0	7	0	0	11	13	0	13	16	10	9	0	17	0	8	0	18	0	2	8	0	0	8	14	0	0	10	3	11	5	18	17	10	16	17	10	13	12	9	12	16	16	10	7	0	6	6	8	2	13	16	20	11	8	18	0	6	21	0	0	17	14	20	0	16	12	0	7	0	7	7	12	0	0	0	9	7	3	6	2	16	18	6	13	6	0	17	0	11	14	10	0	6	8	2	13	0	5	0	7	13	14	0	0	0	12	0	1	0	15	1	6	5	13	8	0	4	9	11	10	14	20	0	8	0	3	16	1	9	1	14	6	13	0	15	8	0	9	0
702	11	11	4	6	14	9	15	13	12	14	16	0	0	0	5	0	14	11	5	0	8	14	8	14	4	0	0	13	0	14	13	8	13	11	16	15	7	0	5	0	0	0	5	3	7	8	8	3	5	0	17	9	12	16	7	0	0	6	0	10	0	17	8	11	7	14	15	2	0	8	10	0	12	6	16	3	8	0	6	0	0	11	0	6	4	0	14	14	10	0	16	21	20	8	0	0	12	0	0	0	0	0	20	5	0	0	10	18	0	0	22	4	2	9	0	0	9	1	0	0	20	12	15	5	9	3	4	0	7	7	0	3	8	0	0	10	0	16	0	7	17	0	9	11	0	0	13	5	0	0	11	19	12	0	10	0	2	9	7	0	0	7	8	12	11	0	1	15	10	10	4	23	16	9	21	13	0	7	14	19	2	0	11	0	0	15	0	8	0	0	9	13	7	0	0	0	9	3	10	7	0	3	0	0	16	7	14	0	11	0	12	0	6	10	0	5	7	9	14	8	11	6	5	12	5	4	0	9	0	3	19	13	6	10	0	12	0	0
703	15	0	6	13	15	13	8	16	4	0	9	7	11	4	0	6	7	0	14	11	0	1	0	0	17	13	11	0	6	11	9	0	11	14	3	15	9	0	2	10	14	9	16	14	13	21	0	2	17	0	18	6	21	14	10	0	0	19	18	0	10	4	10	4	8	7	9	10	16	20	10	10	10	7	12	0	0	9	17	0	7	16	15	0	9	0	8	8	23	0	0	9	12	17	11	0	4	4	0	1	0	12	5	0	0	3	5	0	12	11	0	4	23	9	7	0	0	0	10	9	0	12	0	19	5	13	15	15	4	10	11	0	10	1	16	5	16	0	0	1	11	12	8	7	2	8	0	1	9	0	8	0	13	9	15	0	10	12	0	2	8	15	1	0	6	9	12	2	10	14	11	14	18	15	8	12	9	11	0	10	0	0	0	6	6	12	0	11	16	16	0	10	0	10	0	6	12	0	0	13	0	4	10	11	15	0	9	7	9	15	8	10	20	13	11	12	0	15	10	8	10	10	8	9	0	0	3	13	0	10	21	10	0	0	8	11	6	0
704	8	23	10	13	9	0	10	2	15	15	5	7	6	12	11	16	11	13	12	17	18	14	19	5	4	16	18	14	0	13	2	5	8	1	10	11	6	8	14	13	11	16	9	12	0	13	11	0	15	0	11	11	11	9	8	9	19	15	9	1	0	0	8	0	16	0	0	0	13	17	0	12	7	7	0	3	15	5	11	0	15	0	0	13	11	7	14	0	0	0	5	6	15	0	5	12	0	0	4	12	0	9	3	7	0	0	5	15	4	8	16	8	9	15	0	0	15	0	0	0	16	7	0	15	11	13	16	9	8	12	0	4	0	12	0	8	4	6	11	8	0	0	9	10	0	13	0	13	0	7	12	15	15	10	10	16	0	0	6	9	14	16	1	0	16	4	13	13	0	13	0	11	4	0	13	7	0	14	11	3	6	12	10	18	18	0	15	6	6	0	14	0	0	0	0	11	5	22	12	12	6	9	3	12	10	0	9	10	0	15	3	8	8	17	9	7	14	0	0	16	0	7	0	0	2	0	0	0	10	13	0	14	4	8	0	0	15	6
705	15	9	0	14	11	4	0	0	6	0	14	2	8	0	6	5	0	0	9	0	0	11	14	14	13	2	4	0	13	0	13	0	15	0	5	0	18	0	15	0	10	9	14	0	0	0	15	15	11	1	14	8	13	6	0	15	1	13	0	4	0	0	0	0	11	0	3	17	16	0	0	13	19	12	0	15	8	11	13	0	7	0	11	19	0	0	0	13	5	9	9	0	11	7	4	0	0	7	11	0	11	12	7	2	13	0	8	8	0	7	8	9	0	7	16	6	15	0	5	0	0	9	17	12	10	12	2	9	12	0	5	12	0	7	14	5	16	16	20	9	9	0	0	12	0	6	2	12	0	21	10	0	10	0	0	0	13	14	0	7	8	0	0	23	14	0	8	14	0	12	0	0	8	0	15	0	9	0	12	0	5	0	9	0	9	19	8	7	0	12	11	12	0	0	0	4	7	0	19	6	6	0	15	9	15	0	9	5	0	0	10	13	10	12	0	0	0	0	6	10	0	7	0	0	5	12	10	16	0	10	4	0	0	10	12	0	11	6
706	0	13	8	1	9	0	0	15	13	12	3	10	4	10	2	0	9	16	10	0	6	0	14	15	11	4	0	6	13	0	10	0	22	3	4	11	10	9	16	0	10	6	10	12	0	8	12	8	17	0	16	0	14	13	12	0	1	0	0	10	2	0	12	0	0	15	12	9	5	10	17	0	0	14	7	12	13	13	14	3	5	13	10	0	0	0	11	0	0	7	14	7	10	0	1	13	15	6	8	14	15	17	0	15	5	13	0	4	6	0	10	0	10	0	0	13	10	22	14	4	14	12	4	0	0	15	0	11	13	0	16	16	10	15	9	6	0	13	0	0	3	0	0	0	0	12	12	9	6	0	12	0	0	11	19	0	0	0	1	16	4	1	0	0	6	2	20	0	12	3	0	11	0	4	15	9	0	0	12	1	12	0	8	8	16	17	0	10	8	0	7	5	0	4	12	0	0	0	0	17	0	0	0	7	0	14	0	10	20	12	0	0	0	0	9	0	12	10	16	0	0	0	15	9	12	12	2	10	0	22	11	13	10	0	5	4	0	0
707	7	0	17	0	7	0	13	9	0	13	14	11	9	0	7	0	16	0	2	15	0	11	0	6	11	8	7	10	0	15	12	6	0	8	7	12	4	11	0	6	0	8	18	15	16	15	16	16	16	0	0	15	7	5	0	19	7	0	9	14	5	12	13	13	7	0	14	5	3	0	8	0	15	12	8	8	11	7	19	10	0	8	16	0	0	0	3	9	14	10	6	0	18	0	0	0	8	10	0	1	7	3	0	8	8	13	10	13	4	7	0	14	0	0	0	9	0	14	0	14	15	1	0	12	5	4	12	10	18	0	7	12	4	9	12	0	11	12	0	7	21	0	0	15	15	11	10	4	0	18	0	14	5	15	0	0	20	0	10	0	7	8	0	4	0	4	12	9	13	15	0	11	10	10	13	12	0	18	14	0	1	9	0	9	9	7	7	13	0	5	15	6	13	20	0	0	13	24	10	10	1	9	15	12	13	0	0	0	12	0	5	0	11	8	14	5	14	12	4	0	0	11	14	19	0	8	0	17	15	8	15	13	11	3	7	7	13	6
708	3	25	17	0	4	8	0	5	0	20	12	10	8	13	11	0	3	10	12	4	0	9	8	9	0	14	12	0	10	0	0	0	9	4	5	0	10	11	0	14	10	0	3	4	14	24	0	10	0	0	18	11	0	0	18	4	0	12	18	4	0	16	18	0	7	8	8	10	4	3	21	0	0	0	11	16	6	0	11	0	8	0	0	12	6	11	0	0	8	9	0	14	11	0	7	8	21	2	18	0	8	9	5	11	8	0	11	14	0	11	0	0	6	4	0	0	10	0	2	5	13	11	7	7	0	0	6	16	0	6	6	0	2	6	14	21	10	0	0	14	3	5	0	14	15	9	13	9	5	4	0	1	0	9	13	14	0	11	13	0	16	0	4	12	17	0	13	0	3	13	0	0	8	10	15	21	10	3	0	0	15	9	0	5	0	5	11	13	0	0	3	0	7	8	0	13	5	9	9	14	4	20	8	3	1	9	0	16	17	0	11	12	0	13	0	8	8	10	0	15	16	0	4	18	12	7	8	0	0	2	0	4	16	13	0	9	4	11
709	10	0	10	0	8	0	18	18	11	2	11	4	13	0	0	11	0	0	13	0	7	10	0	8	12	17	1	12	13	4	0	4	16	0	0	8	16	0	12	11	0	8	5	6	0	25	0	11	19	9	0	9	0	13	6	3	1	0	10	0	11	16	13	12	11	8	16	12	5	12	6	0	11	6	12	16	2	0	12	3	10	0	12	14	16	13	9	0	11	0	15	0	11	12	24	14	8	0	0	2	12	20	7	13	9	0	11	0	8	17	10	17	0	6	7	15	6	10	14	4	0	11	8	0	2	0	0	7	9	9	14	0	5	7	17	10	0	11	15	9	0	2	14	0	6	15	11	14	0	12	0	14	0	11	0	13	0	8	13	14	0	0	8	5	12	6	10	0	4	13	2	0	0	0	0	12	5	18	6	14	10	15	0	0	14	7	0	5	16	11	0	0	0	20	0	13	13	0	11	0	9	18	12	2	8	0	11	4	9	0	11	0	0	8	0	13	12	13	0	2	13	4	5	2	0	0	11	12	11	0	0	7	6	0	23	10	11	13
710	1	6	5	0	15	0	13	7	16	8	14	0	7	0	0	12	9	9	9	8	0	0	0	13	0	8	13	8	18	14	12	7	11	0	11	10	11	16	0	1	16	12	0	0	10	0	11	10	14	0	2	14	20	11	12	11	13	6	0	21	6	0	13	0	0	14	8	10	2	12	16	0	1	12	0	14	4	8	0	22	0	6	10	9	17	0	3	11	10	0	0	7	9	13	17	7	11	8	4	6	7	5	0	23	13	5	0	16	3	0	12	8	19	11	0	0	0	17	0	15	0	2	4	11	0	12	12	0	0	0	10	11	16	9	16	0	15	10	10	0	0	0	3	0	16	16	11	14	14	0	6	10	10	9	12	5	0	0	9	9	12	10	10	14	10	8	3	0	7	9	17	0	8	7	10	0	8	0	0	5	0	12	15	7	15	9	9	12	14	18	9	4	18	16	0	13	14	13	9	11	15	0	0	0	11	15	0	12	12	6	7	11	9	0	9	0	17	18	0	9	7	9	7	0	1	0	3	10	0	0	15	15	0	7	0	12	13	6
711	0	10	4	20	11	0	12	7	9	7	12	0	16	0	8	10	0	9	2	3	10	7	14	13	0	17	3	12	0	0	9	15	0	7	0	13	12	15	0	11	4	20	8	5	16	11	0	10	0	10	11	8	13	0	0	9	13	0	0	0	7	18	12	0	13	15	16	0	8	8	0	9	0	0	19	0	10	3	13	7	1	0	17	0	12	6	12	13	6	5	0	9	7	17	9	6	10	0	11	0	0	13	15	7	0	10	12	0	5	0	10	7	0	12	8	0	21	15	15	5	0	0	10	0	13	0	15	14	8	0	16	13	0	0	0	5	11	6	8	4	16	16	17	5	0	17	0	5	9	14	0	11	14	14	0	9	0	13	0	25	0	1	11	12	10	14	5	8	7	11	16	17	10	0	9	0	12	7	0	14	0	0	0	2	6	15	23	9	8	7	0	8	1	5	6	0	5	0	6	0	10	4	0	0	0	17	10	6	12	19	17	13	10	16	0	0	0	0	10	18	3	10	8	2	16	0	0	9	14	0	0	14	10	4	11	11	21	0
