ID	metagenomics_1	metagenomics_2	metagenomics_3	metagenomics_4	metagenomics_5	metagenomics_6	metagenomics_7	metagenomics_8	metagenomics_9	metagenomics_10	metagenomics_11	metagenomics_12	metagenomics_13	metagenomics_14	metagenomics_15	metagenomics_16	metagenomics_17	metagenomics_18	metagenomics_19	metagenomics_20	metagenomics_21	metagenomics_22	metagenomics_23	metagenomics_24	metagenomics_25	metagenomics_26	metagenomics_27	metagenomics_28	metagenomics_29	metagenomics_30	metagenomics_31	metagenomics_32	metagenomics_33	metagenomics_34	metagenomics_35	metagenomics_36	metagenomics_37	metagenomics_38	metagenomics_39	metagenomics_40	metagenomics_41	metagenomics_42	metagenomics_43	metagenomics_44	metagenomics_45	metagenomics_46	metagenomics_47	metagenomics_48	metagenomics_49	metagenomics_50
3906	583.8066154994576	576.253516943241	548.4067257349122	538.0274918284168	506.03759941865	518.2094347143133	516.2132030762305	510.7317090908907	510.8504562614051	541.7191326704544	481.9235174373782	490.5366445636619	469.23662295309447	374.973712913444	516.6874763383555	441.03563710354933	474.6917548636052	443.56413205648755	422.2690038753752	451.8672781404388	390.4642691261959	413.2227976394302	434.1636291703473	410.24756698987414	435.79995065076616	395.39488248787603	375.2477743072809	377.48564676799214	371.49363424541775	371.5402698164185	413.5021972789574	368.8540452629119	370.8556332600373	368.2588535954973	371.2414843387637	389.52808997299815	432.17293153876994	407.3237881513224	421.6592935324292	471.891492184483	428.5688611568945	414.6531072311549	393.8377807047652	400.27717107855585	387.37849512561417	422.8023618463722	400.93642759079097	468.92866874625213	477.1583792569288	481.4887047947947
3907	588.7321895592515	541.9839773656747	549.8958845632327	528.944273787212	514.7389298836475	472.5962983678765	490.07828158342744	511.240999189985	511.2997526141376	516.4199839947872	503.60047899200555	503.83022668463116	528.8963012946971	540.8344883428791	515.7753125348293	489.0221850305205	540.2785226642279	444.1447687592862	421.922159401053	345.220181007022	400.02140929739335	402.22322432967775	412.8111552616894	437.14438508999245	392.3805284991471	435.8511950678965	382.1228175862082	397.8092221143048	373.0476770619673	372.09864826995226	343.3065513695247	371.6198517018818	361.2172944433504	296.4716879018083	351.7832513990372	387.032667967792	471.7717670157828	410.0053524795408	420.79450037892417	406.4430890068303	370.8872853096744	415.00793203915396	411.8196397887008	401.217440921173	434.20553234212696	473.845742600336	424.03157855389577	452.8417126684689	512.1087345264166	475.28140275794965
3908	559.8237866591957	558.0498177491428	547.5907563955237	546.8237045828848	504.5981088410631	520.1053712173281	537.6067073628461	509.81223724870875	511.2144138787876	538.5414702213977	499.4123550938572	513.9137639397584	450.7491707961051	509.3971556306211	496.28743703272755	491.88998353750105	421.6417150371317	443.68147221291815	420.0194093214905	438.3500925148413	402.970723032424	400.07206477486216	438.57941673464575	424.30094816126586	420.0160213485955	410.22265910984106	402.2098048205305	330.3233167265445	376.601965573642	371.8182176001836	384.8353234435371	368.73940726015684	376.0921597886369	363.98264680040523	295.6527678747334	397.8194311047481	374.47699678737774	407.850110501571	429.52953424527334	384.8104372184015	394.2706843091742	414.43864226356493	399.7572210513274	400.58573400128734	395.898800528238	428.4195495078712	470.7372337577439	459.78813475233227	481.1759979570031	511.46935119217306
3909	576.0446791566184	585.635850384335	549.148495306443	543.2769518021925	515.4605733083873	496.1387789513362	525.8764997910686	509.03431476482416	513.1810909470988	506.0098959822057	503.62389323679963	505.12530545537413	491.2569792011554	567.7405056440741	485.07561674560634	510.4843147919004	490.7632283499031	440.97447445121423	421.29509480573796	440.1363727400001	407.6859760160535	412.1001212926129	409.561183143536	420.89729486387813	416.2861511759616	430.95411821952126	392.9787673516199	388.12703508356293	374.37922383247445	372.31562012692063	385.62696037421466	371.17792335008266	365.96774380481355	338.47777325029347	294.1774894404098	395.3887632343864	427.2995279927486	409.19772271283136	420.2495126712907	434.8398182436004	418.4943357498782	413.32475348287215	422.29427009066615	400.96458343051177	419.72052143825186	427.7153263364858	462.78038128360856	467.365490583625	478.4461282772552	472.38024322848145
3910	576.5950821263626	572.3169715258222	548.7500177901404	527.9191076623565	521.4854496600983	515.9576952471199	502.12597692555624	509.3060856670677	514.5920342052692	501.4183167849258	521.7643967170962	509.94391347873676	518.3319078327795	522.878356091353	481.7233383590688	421.72808885483823	438.3375147797615	443.6467826581902	420.3895088507581	396.70425760540763	403.62492119110317	401.3937615591593	418.1200148159108	425.11108978491075	442.6400650183919	425.86395045446557	392.1675865962031	412.4225928927925	366.07329657926476	371.75936462781635	333.9768556959232	370.39778474182674	368.57124803427723	369.02234797964985	435.7586795092084	371.00061344260416	385.15537535888535	408.79483486324426	430.0377494516918	383.12635325326033	363.28330577303154	414.13476346416655	421.4243794746188	400.0844886719212	411.77723254014705	410.17029159074445	475.3955008394243	481.3599661849555	457.11245366708545	477.8208638772772
3911	544.032428503668	575.3230955554932	548.4104729905275	537.7842922269231	523.8186024842875	522.3089005103398	518.9968606539511	510.58433741473	513.7504044756132	485.25069144914545	501.78651769241026	501.6650693680362	494.7879859405724	470.12700486896694	477.10051930096387	501.2350899292077	430.46330495865215	442.18283016862347	418.7860463756276	455.15866932841874	390.3948866267829	404.9813337147105	434.787153630439	406.81538435418577	409.3994021394814	443.0977370315389	429.0268551462079	385.0212280530764	365.07068313472763	371.4357955628806	386.8102480655689	371.72101878779705	361.92948764957555	364.6236190336086	489.12031923641143	369.5807064498865	413.8780687201148	410.12877717502505	426.04517082062114	460.7264788709972	417.9803952705715	413.58909368271213	407.081356095501	399.97342051774757	435.89644611581053	437.25616737105713	479.11953352442873	482.4878096199563	488.35073688589705	486.1397682131465
3912	550.1345485348312	593.6352473247575	549.0609900552753	526.703805046545	510.9539490522571	505.9449262573902	531.7630730590923	510.8069600031037	513.8955987135718	541.0605450485342	490.10895971115025	501.88339936490837	463.34967612552833	492.1934429824895	459.4820867291256	473.6005353997056	436.42515187179697	443.1044407785198	422.3349088115306	403.9412995060057	399.97166832330015	398.82522096836544	459.83180034523025	432.41237030112825	412.00341527736344	422.67028371822903	393.3739289422328	389.83279908748744	376.3224379631145	370.5259613643922	362.32041896594006	369.1613670530571	361.4147904565804	365.94955577512025	285.31448254832026	357.60830551235983	358.26403652336126	408.5326950952905	420.41993920232886	364.44648486074794	370.5570738959606	413.66968367468303	421.5626607371628	400.1341868634489	408.9326568271944	435.2961844215282	423.33869435856406	484.2609461119061	518.0085892152273	489.58461505138894
3913	611.9491527969235	551.2833540979966	548.0017808547768	547.6033555395394	501.9220190253665	513.1623010028567	550.8512709448003	510.9902505192728	511.5494827563741	523.2736038531149	487.8443544418313	487.28811190715396	488.58132551066063	523.404586808341	486.54558733901877	402.7725194401636	481.43470001680714	441.1300629064993	420.1039739293499	420.0080018882496	384.0273722061853	415.19767523558613	427.5241084073401	416.8275741011561	416.8655694078855	424.4265629042124	371.5024607037975	377.86664394676853	363.1666428829106	369.93228442039833	366.02046003613776	368.84853590277584	374.44631151937153	351.67854710609555	377.2739819258284	390.803551867289	363.24381514199735	408.71451680711493	421.8743067177838	466.20754227937636	416.89149580368536	414.41692667516327	407.4780445941086	400.7946610722656	409.9358083385225	422.85900042346674	421.16385440776236	484.33307258115923	512.0504916272982	471.72430046528336
3914	617.7593555836887	532.5330909844016	548.889774791432	536.5513238112209	527.9176407516817	523.8274953831244	506.0235561862643	510.61851563909346	514.0439938820701	524.4344241337701	522.8736091671279	495.1817408480684	490.70786382440684	560.4392402474458	461.01597124286303	502.79528325338833	483.12083554871117	440.80549915940185	422.41328479128305	350.06063619936486	394.91499449362635	400.8314218528637	402.83214181775344	432.35150206883577	406.93892956184675	423.3147204678087	357.9837629151014	383.52121996749577	393.3899264781837	370.7041914479002	361.2949202113342	369.2876776769674	375.40331915804944	351.1970311364837	331.5895253983946	383.4053410941574	346.475761465784	408.92121325497874	423.04465063379865	414.45411546379387	459.49320335523834	415.86065678718734	385.8637082880275	402.3791118250363	415.75432546071534	381.5627644374578	480.20125665922774	479.3262217347407	458.1808452156127	548.325590246367
3915	585.0550950902046	578.1400101077455	549.0467099255512	536.4399019571434	504.4340436333736	521.2588725039593	441.2046110159197	511.4892279190007	510.44400135464326	540.5484382422433	482.7248614254266	506.80267247407045	465.78587750605595	483.62309249640117	445.106323290655	449.3074390260511	492.483546121809	442.79496918519624	420.5171993825496	419.86435706971645	399.6740634584236	400.5394128355475	393.63869121199866	417.7929580836008	414.5020818731814	419.3376913507639	404.7672745851031	413.95790319611183	374.4957484188415	373.60082052119935	472.3559954772347	370.4102801618889	366.1965291311285	337.3178276972798	326.19070261847537	379.5118187879444	394.62342915279686	408.7714839018447	423.4804793652098	446.24860734201	410.9470654556745	413.29491809682787	376.8415943120215	401.6122471746776	412.73483242077594	447.93481759912333	406.27796816214556	453.39836188788405	470.204738924532	555.4054007253548
3916	564.8502446377387	564.0276090148686	550.4647146969581	513.9721307389525	511.0991512366962	485.31207639647215	511.44396055918344	509.95308840848486	511.3856001630865	528.3590509306372	522.267982831634	500.77848846091763	486.32527027480324	498.86134734919005	486.7915519674562	542.4010338357953	486.4563654027607	441.1488056577763	421.9880772835772	415.85141721603117	415.4024367373763	409.05162743058304	442.7661476524881	437.2607659006763	358.43871550683974	468.50881367051943	429.8389751177552	385.92123426358626	396.81412539779717	370.63026084284365	353.0319827703495	371.6426981094544	366.9977462061093	370.43712180419516	344.3439591833074	373.73374166618845	389.05485409785985	411.0968066442252	419.1689988492087	457.22928586580815	409.8402653011465	414.2203718989392	405.1085603492181	400.73829480345944	453.2080141136966	423.5734887718799	450.0543733135045	442.4476218337424	470.5393110330435	493.31330715599086
3917	572.8943253643325	582.5496240535389	548.8505436196531	518.047922020789	524.5350465557501	513.8955441313182	530.58899594399	510.19604441264045	514.1201049889761	481.46799959049014	509.6329036366508	498.1104876956925	493.9600416638437	515.8824069157927	482.0013440697879	462.6377367968002	486.49722916428186	441.0149325182083	419.87574770040527	422.4605057566897	406.44850331790695	405.28219511897026	388.2637544089376	427.34444485102165	421.2896538377057	420.90484802308333	429.27415736456436	342.75867121102027	364.1945625541096	369.6868379972455	387.19403014993696	368.3537625065369	372.1117494809241	358.82880067955597	390.38408275908427	391.92713341253	411.72931729994804	408.6062370528136	420.6203045348447	446.677048357407	466.3993423321944	414.4062804981463	404.92927279577	401.40409970411514	407.6962923494273	463.4331242174764	419.12316412714927	474.95822775118376	463.4716770362605	500.11433406030665
3918	555.9723594324179	550.8498318744088	548.8812440110621	530.6566789383664	514.6554498126453	493.0658535305422	563.4724584250814	511.10779567318815	512.9126819087285	520.3862162585158	510.1451019151012	522.9166089552023	490.51809102843833	499.8929239422789	479.81819088355985	487.9271607071789	410.6914082018717	443.0028539555041	419.4788413343898	419.201666838216	405.53600600552176	398.387084352806	408.0750566778924	428.04932703629214	430.3522316257248	419.5953542364295	441.3871100905984	380.6307173516873	347.2411768997004	371.6454453369848	401.88190767030727	372.4911451384024	359.633490800425	384.4987986796746	395.95486850795527	363.7826245176271	348.5526358094321	408.2153183601582	428.1245364019791	404.23121147573926	464.7599009087488	414.75231480718384	394.0289031400862	400.7672352520876	403.24060716059574	493.28013246992373	476.7581245706094	467.205150023314	475.86900900546937	476.8819490070112
3919	594.8572928930506	560.1699169401481	549.8461410596371	521.588065895964	519.5699248774243	510.19400162905225	508.87018362962084	509.87508023443934	512.743247070424	496.3669700809964	482.22459831687394	525.2947829265661	504.9599551929795	522.7775347030715	505.6968513943338	513.7976436658457	462.49105654157535	443.6151903592318	420.85591722050054	347.4925923636313	401.18110190690186	398.00467649857904	334.4320197157791	420.0585830052444	477.8618410563307	433.94231127315555	404.7345727047168	399.38342468588644	379.3858568033188	373.89415446570985	398.46623098272136	370.8235477961737	380.0447355232053	391.85011741353674	360.3349648581117	409.1538155623686	441.25986647628264	409.26266296213873	420.75383615433105	387.07505339066006	411.6188055250266	416.64996978128016	405.1564093308545	401.6076680130757	420.4249219473551	435.8636633193022	428.8881539203274	467.96613585965156	472.0336703903434	515.586189406833
3920	542.3952317328068	533.9853972438814	549.8532721484474	511.6048812350658	505.7391766531813	525.1697975199996	499.32026446513515	509.82734322331027	510.29027670001113	541.8743136001239	513.4076522668703	500.30961245287045	483.6500708926469	507.73097830941987	434.50191886528495	511.89907235828457	435.8143541558775	442.6646354384426	422.24733986352624	344.780913686375	413.729759696354	389.7814433833395	366.9679932948038	419.744321440035	420.9597496615628	414.56721492755025	432.5343211122108	340.20020939867055	377.47946858307427	371.8612795223901	360.5487145094087	370.11424343178794	373.8688541722496	389.27711345938235	321.7137946258359	397.1048187315479	394.4037333625052	407.69017599741915	426.95524477821147	413.7415867572347	444.9099227228431	415.78821878741337	395.7503249933172	399.4318726305718	391.42017920537137	379.6565365452392	431.3957295015767	437.2608028381024	489.94780416856446	525.0552474657802
3921	579.4959167498021	599.3603058924909	548.3506078676079	537.2172377236806	517.6320286755879	510.2732195473266	512.447865018934	511.278581872946	512.3183587331955	508.62094507849395	493.81121054321375	484.96618236849736	508.4641751613794	493.83882579973783	485.4057382371623	431.50494432506025	509.76817777900703	441.4664718632007	422.7094628288655	390.1199665366823	396.54203490197466	396.028159826955	456.8863212958055	429.4771717901605	413.0804306665019	378.79960298787057	368.9431212210775	365.63957369267365	371.99071713201215	370.90801536931554	399.9045583971363	369.2052061899612	370.16947959985765	372.97178203645535	352.79470730210465	353.95450362259055	436.03700110784257	406.34169985985415	413.1105642111738	415.4454123925785	390.28808482526676	413.31920966795286	388.88444336086405	399.3419666889423	367.07283695961763	426.75255806096624	401.8165999533458	466.32080498875285	463.9888978896084	506.7311470065881
3922	586.8133361890551	570.633976022153	549.8581101976819	532.8754930905363	505.9028428013782	508.47374415352493	504.27590070835413	508.6514235165042	511.7448607812021	517.2612002707664	495.2692228086967	488.50963830651887	514.8579072005774	421.2583727403102	512.6390410881393	502.6394338601939	464.85284795293074	443.482918432138	420.9982045172259	400.2369480335441	384.83127542350957	387.48934547681284	393.05482716827845	407.4777864444481	423.70180673656256	428.93829740451656	407.3243539438963	389.5137473085052	395.0400839025603	371.91235098814695	354.8084330292679	370.46563957727534	366.47802475471553	358.5632213608622	311.7284624006628	399.6321980701998	385.3454766376914	409.27639619038695	425.4945669713857	404.63330672937667	430.54503622604267	414.36430624040884	397.8691225058099	400.3377155539385	421.11220520931556	491.43372568292614	428.5183225646434	484.81135653526945	494.13119046782504	477.97504503979224
3923	592.9897041882779	540.8723160723436	548.9730604310867	505.25922369471067	515.1393159477685	489.6713045846535	469.19074583312295	510.15165986312167	512.5926959013732	490.8928041328599	506.2936549856194	506.51903021013595	523.5857824635066	577.2167159886196	512.8591631820885	472.5179113678931	474.8180720530913	442.4209881209091	422.2126910975057	357.2285661335212	414.71328708517365	405.1629765697983	415.2528107530099	432.7760963309676	408.23916204539114	423.98960921508984	401.9549765264182	451.532216133887	380.83871285276496	372.324452068207	334.4982677866104	370.57483519973766	365.4743930278802	359.2214363463095	350.1221981793644	356.2248064780254	324.17659649079604	408.61294188938876	425.8540482289661	415.1254804139779	432.39020879609177	414.48129712619874	417.71810460943306	401.0413329113117	409.6310921778801	492.64151794818076	459.65504028321925	454.12194616096593	491.02680862101124	503.82984464304775
3924	586.705890629265	567.6532869639558	548.0247142224541	504.0553298533114	520.9962111645502	506.3782504905977	500.83056739723907	509.87480833620765	513.0745668056703	472.455896761346	498.48904362192104	494.5517321153621	484.3214947893593	503.9565384043187	455.5110967112928	475.7405245681563	399.44532732763207	442.32330719155897	421.5789022752307	421.063271957555	414.3026108815018	411.6719351046694	424.0368830146829	414.6009193079699	393.7335620249284	386.100745073914	425.9147624823495	400.57453741572976	356.71496630590053	370.95437461778533	379.4828550303178	370.64358856363145	369.15965820706657	352.33053177231466	382.7787240215631	368.35929732314355	327.0445313504098	406.32673333929546	430.62798119711124	489.3825170085379	367.99495814719637	413.3797753390563	415.34206574873144	402.599642513006	367.92439945428174	520.3864230394478	430.54686111657446	458.8375157869467	526.3434061382243	485.0689873573622
3925	533.7369834034434	603.5029968253442	548.2410923746096	513.6078157742287	519.5514190174418	521.3803730503372	537.542194676189	508.44169132520244	512.6293735624968	520.1173438823911	521.2876011350838	504.1431658967988	556.8644952489899	482.4200666347932	500.39123696603895	478.2930276000645	442.5565438205574	442.94995447870787	420.7036539467405	416.61028393556154	409.1277126275582	399.9280261382353	411.93640126899055	435.45402571548	479.3939781863526	435.30865847499854	415.06866150153786	384.55579042333255	369.4155374955611	372.5814230755657	389.99687274343705	369.842959454066	370.13714049766565	405.7889063918555	337.88640826745717	380.11618161688835	372.7604521650341	409.02658990685353	417.63841029458234	475.6072416436715	413.2316457907834	412.88562542369965	394.41109160540515	398.62560531398657	417.36928933066594	401.21804554696973	405.30845496659106	456.3632036913295	476.5814575310014	514.7827210148713
3926	568.5180473415014	591.6148050841608	548.8136488821442	533.5943828112023	510.050823499495	522.2640308068472	513.8628308942012	511.45155848729496	510.9825270425652	501.0207846119092	499.17432234978395	487.38982964273976	481.6355170580234	512.6886440636342	478.56052561234895	457.9526257739975	482.7281873771007	442.9616266193653	420.31675697728514	405.1207700873122	402.01999093113653	402.4618017647605	448.3819231763905	438.6155200546395	441.37229418598287	421.42720907117183	419.1711227919303	404.29756224889326	393.707217046662	371.309403927909	373.55901277665674	368.7290726128547	372.89173569364493	367.7475894557065	373.6709689729127	393.2837375672075	378.95952752505633	408.5554542026609	417.891752240855	494.2733143793202	416.452198530676	413.4118766515618	415.0800505605323	399.9584994899837	409.53713823990427	447.07234657685393	463.12586608014743	450.8435686598879	475.3794781653962	477.045827555317
3927	583.3235027699517	569.5331402611218	547.8811931395551	551.8201879812157	520.0801861192433	490.818645723945	516.2634978393348	511.41966332601453	513.8462082662061	512.336862823889	507.4699040663278	506.3876067194725	519.2864783999411	592.9066405996293	495.2504344333529	415.70535001206815	454.9986387170284	441.6839178816939	419.8376691607025	377.76472313785837	394.59115093929574	393.79471308036864	407.04130801706276	395.9704221273514	379.3261242227996	410.6501001153971	395.78223162618394	390.84303835403	367.7468455380891	371.2681282446078	397.1445335232035	371.11632713324866	366.13098098634487	371.01746588521166	436.5817068651271	384.81722755761353	377.2757850794337	407.82010112294404	421.5942699745202	455.51076774396785	347.50730187272944	415.1857656417415	415.7162476593587	400.66485771472827	394.92038077165984	389.6153880424768	465.5190354693124	487.3007604356543	488.66145333323004	503.6851301541478
3928	562.2139902474157	566.2464525253887	549.4307983142927	518.2928231989506	526.41585717944	500.44294305981305	513.4802785188772	510.4662509782411	513.587252088755	518.3750905058633	514.6206087598827	513.1406307448649	479.3723198785164	532.2717014594283	504.698048017162	523.9071672140807	439.1759864944984	441.61905224810573	421.5820692188532	390.7138650370532	410.68843682949466	408.79340203567614	418.6999788492781	439.8640820581561	491.1228021980327	415.37441002441005	425.076897098833	409.9516625290176	378.0585551239979	371.21987074606386	378.58540625978304	371.6142436967692	373.6106925076798	362.5891869803795	408.0293431480944	371.25264463622807	407.86632687031437	408.39393380322224	426.0629542234254	465.475206605285	456.57201930862914	414.3468051312521	405.04819414193577	401.1594560672739	404.18227752750636	426.52904418599474	466.59790342604043	459.4311646059242	495.27609239864597	507.76730139042553
3929	568.7368612729385	563.985285377728	549.6530331510774	530.7024577099321	513.850755757131	552.5337445415573	522.2125707788971	509.19825093232834	511.35737574563177	512.767326427479	485.0148458321668	495.7876014864276	509.9585039365692	480.14942794817756	455.09901805985714	429.5889613225754	466.0858016965238	443.20142754898467	420.3921039901861	371.3938411693985	418.39580330638285	417.82691430398864	405.1317504168381	421.2761382123041	452.64495356619705	429.14626866388744	421.35023129530254	329.87027319695875	378.259300112138	371.48586145216507	390.4432114162608	369.78676901680933	362.59761277989094	397.08969054632973	391.67593738116545	367.44321800350724	345.7101616474018	408.7211983292571	421.6819727469761	446.2561952319551	432.0237070731488	414.46664423570934	412.3062693629616	400.59249502743955	411.7383102838759	478.7351519661131	427.7573269140205	443.0755311022376	490.50618429599695	478.1513794156105
3930	581.8042106086615	539.1236527752837	547.5259313088212	550.9161277994463	528.4392941195554	500.7317228812386	559.7453788656262	510.0791611554376	514.9641353714596	469.8977605618492	490.063635928877	525.6207265796744	454.67148045824734	481.7961628958015	460.5548146101562	428.24683143710246	482.8267742544059	444.2446229065875	421.8183499682237	417.34641083059955	396.4916522839125	403.2660116015071	415.77940518887004	429.12215431140254	414.89317880094836	406.84908080863147	375.9657098091065	388.71023904393996	363.12134239228635	371.2738622132951	401.04522443845894	369.67209974815046	375.2556368563154	379.31519617943104	516.3788289088884	398.98698280803467	387.2111396777245	408.08900627421554	427.4281800867653	422.5438004449695	401.65427907610456	415.31316731756897	383.4994859540507	399.6798439326269	401.92811163048265	396.51394938605165	453.5553723020745	487.24727234681836	480.55231970421136	494.70240064922444
3931	574.278507179444	545.6249729078098	549.679788601783	556.820836784809	525.5145083761761	532.3365517997828	466.8630629971702	511.3492847344485	512.5936070640288	517.7090434224632	505.71363522612097	498.35432240071185	478.29985533374304	495.3543952815014	437.12453307741913	496.5751631370717	369.71437404227413	443.8014520079933	421.8055325446316	382.03409626697015	375.9091554725115	400.01661697523167	414.14178614370104	401.7300716026351	410.9300498871161	417.0058064641645	409.3209496243339	395.3688708207919	383.5687584306474	370.3590955764446	382.59259319115336	369.75293061821645	370.87420000452494	369.42389432948363	382.5770147495545	380.6095491784449	309.591232470446	408.07228163087814	426.97575816646184	485.79245344300404	406.201256508115	413.99950308289215	408.7531568216944	400.5887913538906	399.63612666781444	403.9342987591007	455.4983916167417	486.16286394937674	475.4073971600328	488.8629090486024
3932	562.4489783060562	571.4959587748438	547.3218094546017	535.3881409214911	524.5795997276625	531.9319600587753	505.7802418523514	508.8001037547854	511.55917717488603	492.92658303358877	525.586310659037	498.8713993406398	499.39896269953397	431.2947554521344	477.44815636637463	466.41220457125894	437.0960835027311	441.8592735724606	420.65015897351566	471.23842548452393	388.0955960863182	404.4722991178802	420.86299563144155	421.26575139629944	448.56106093121	413.0176907450528	397.17064737007456	380.7747784625108	386.4221490212301	371.60090301833884	327.96012962590567	371.0291125615787	366.22687700733076	387.5590486319809	363.46914167143814	389.63242998531365	379.71614293250536	408.0601063369372	423.53414092879547	424.17453024118845	395.35162332423806	414.49355382007184	404.94694082602695	398.6727260976058	400.00231021390084	395.7467496149596	462.1149229617751	460.19911930042423	475.04710486329736	497.0528124309456
3933	597.8647663849158	575.3441662007259	549.2743616383169	543.7725935916503	515.0412322873575	500.4922983064877	499.5445811581265	510.6662640468156	512.7737788443691	533.929938152693	483.9948732324353	493.45018911612755	514.090744330861	461.5379922098523	556.9645347594775	460.10647274899117	426.51370993035505	443.9965727039473	421.79658285356015	387.0609489544138	384.0830313486083	405.2692781329195	396.2335116138291	401.4526154366282	509.17718372607123	399.53700229604806	385.2898567526219	401.43437708760626	349.17852085611247	373.09766854420803	368.6903919765753	370.48233089107265	370.11220133506384	387.74150131309625	366.5365833604861	383.7681992395204	368.8028512484606	407.23272613395824	426.87650042235566	424.97546609923205	430.6689826590878	413.50972651134134	403.0236862055245	401.2926909816187	385.02511925695416	488.62073967581716	425.6194189300251	482.6292941483779	499.76546622765665	504.75779960865015
3934	571.6741428406707	565.0578327388891	550.5082870432639	534.7522210019323	501.29931049779236	498.2531947163657	488.2275950660273	510.4165776900966	511.7864655112213	507.9313351534572	486.1372877639305	500.13490829055235	492.1012711898993	481.9405895243944	522.3174244189343	449.3287500860077	439.2861134292395	442.4187808982979	421.19898575803336	380.26671811432647	387.2565516070492	411.78777330305275	413.5072674570701	418.8332419796725	437.24461470521675	405.1289156596913	403.5574916416358	409.48280388977304	358.95437088126437	373.54831606884255	349.901727062457	370.41362355389305	363.46064823963866	357.74573810755777	347.54533119624807	371.71830583636097	349.0253068433466	407.6821289664089	421.6402907634267	419.92543891678497	392.80080684291056	415.8442718966247	406.5208021093442	400.1593800281416	391.7424420666319	477.9873581668026	429.8025623048066	479.09866462074314	482.79211091085887	471.1460011000291
3935	568.0531916997704	559.5017785159188	549.5424848646305	541.8483142652875	517.5819911348311	505.8206269023875	532.6360913478435	508.7771464522342	511.41929846450995	497.7345120538414	492.29459205193166	494.29015840842453	482.2458375995625	496.30241169672775	493.8054946528882	464.187868538476	454.30971293694296	440.2558262790057	420.0273607569294	354.5561054819926	415.00400379532255	418.6991005897693	421.78093585217545	431.49591884746707	391.96264972819904	401.4181104913086	420.17962441101713	366.3003533080303	384.7348844644559	371.63623662084984	380.2190691044203	368.57509387783017	365.2759102467892	350.12175163755694	385.65382389579054	372.4143645650233	359.0853685496767	407.3265824264288	427.79439355241914	393.46054988043727	356.56330296581575	413.6878404802931	410.96433287777165	400.6158482645736	386.08489162502775	436.7371646845351	416.5497211026387	440.19694346575005	483.2809276804406	506.3589170732373
3936	575.6814180209059	600.3272015063894	549.7578939182692	528.5459565269564	499.6119143155538	515.561659554429	506.88746421819553	509.9567252466687	512.2281865292184	541.571883419123	510.1910274540308	502.57550496724826	471.1826464298019	479.00318365656545	447.91908435064147	450.9729166425013	394.87970409007687	442.297510233576	420.54910563854446	391.31616702532096	388.7179609048078	403.09759346841474	400.0638101883561	397.1323939193932	392.2457254850359	445.12352782687464	409.2201736537637	419.2934529468912	368.1740128469829	374.34658755464244	385.4692081086411	370.1931633197326	364.857991446031	413.4271904799341	424.1271211887421	354.38699546523793	318.04200779935786	409.7860315367747	421.83711514621507	391.0036951046452	464.57741219251034	412.8993208026873	405.09059251374384	401.1803281388075	430.33298446462794	487.1185637717355	414.2464583351852	488.61487613848567	487.2445265938599	508.14275710539914
3937	564.8466286032778	575.8012641776583	548.457569187113	529.4250701101447	511.8351176964338	515.6846144612545	550.2320355107781	508.2995382472414	513.6509318858862	517.0931581435661	513.6412049520568	508.1158584081767	518.5503838093786	610.9169122532118	482.1989885756042	461.99890020796175	489.8921571804259	442.3060691843156	420.4234814377796	393.64554519271394	398.6021974434269	400.44259233156845	433.0207324064883	416.7377156345285	386.3647811851147	400.9656958645922	425.4938115152074	392.49548014907845	389.7020371463793	371.67673320887616	333.7441483255139	370.43528483250617	359.93268152825203	313.6873520036652	318.3319963744398	385.67691498271563	520.7879630039772	407.93772454873994	424.1428797412495	404.7831940243337	359.98366650629157	414.22061387567044	425.1237648596276	400.7941996081251	397.477140528286	497.0611051012092	427.06142476575195	484.9072158538272	507.1445570567682	470.6858694981888
3938	594.2531615864511	553.2511641369098	548.7833465810694	524.5624600301019	518.3692371618597	499.8504965471243	499.8353858356227	510.89221469533845	512.6699481466663	490.8747882788559	504.01350185339356	508.36308814213186	491.44409473613473	441.05637219023885	492.35480369182477	454.5960851447794	430.300869578665	445.49250182318247	420.3267466191071	368.88899159235257	387.8598425879133	408.4885578783729	448.22672712181867	414.382695783497	450.5225039974474	405.94451810529216	394.62511220929224	393.28445218558363	356.71005196910374	369.3015934380539	394.4028020592363	370.59401639109336	374.11916225100225	378.97894242610977	430.7871208530979	387.8839744702921	395.94310403766923	407.51651113041527	422.8211752897498	430.7377739724428	439.06263683404796	414.4818419948031	395.51269968760283	401.66724536631745	390.04440362017266	461.8629163276506	416.0449765270065	476.85020366938653	483.0149313475622	498.27469882686717
