feature_a_id	feature_b_id	feature_a_name	feature_b_name	Correlation
106	53	metagenomics_7	proteomics_54	0.09910711287364718
46	7	proteomics_47	proteomics_8	-0.09882034418457816
56	46	proteomics_57	proteomics_47	0.0987108293995308
56	19	proteomics_57	proteomics_20	-0.09869635272265725
67	10	proteomics_68	proteomics_11	-0.09845951521046407
134	35	metagenomics_35	proteomics_36	0.09836308325117782
90	23	proteomics_91	proteomics_24	0.09816142303202735
90	57	proteomics_91	proteomics_58	0.09811475928247715
125	115	metagenomics_26	metagenomics_16	0.0979070886137092
38	35	proteomics_39	proteomics_36	-0.09765370705818456
124	54	metagenomics_25	proteomics_55	0.09715173421696094
140	92	metagenomics_41	proteomics_93	0.09695953300037564
134	50	metagenomics_35	proteomics_51	0.09640280357497191
115	59	metagenomics_16	proteomics_60	0.09632495830042553
135	112	metagenomics_36	metagenomics_13	-0.09631997384262196
108	101	metagenomics_9	metagenomics_2	0.09606399704251481
72	68	proteomics_73	proteomics_69	-0.09603211524881014
116	10	metagenomics_17	proteomics_11	0.09599152663521303
119	95	metagenomics_20	proteomics_96	-0.09548454695650588
132	22	metagenomics_33	proteomics_23	0.09527332833864424
134	52	metagenomics_35	proteomics_53	-0.0950855419660224
112	67	metagenomics_13	proteomics_68	-0.09498854519712058
136	127	metagenomics_37	metagenomics_28	-0.09480741387445571
149	20	metagenomics_50	proteomics_21	0.0947911642326063
139	138	metagenomics_40	metagenomics_39	-0.09475806484927583
130	120	metagenomics_31	metagenomics_21	0.09465270372638739
133	81	metagenomics_34	proteomics_82	0.09440225488162006
49	27	proteomics_50	proteomics_28	0.09430514066623925
135	109	metagenomics_36	metagenomics_10	0.09424807690399103
149	14	metagenomics_50	proteomics_15	0.09414153806998057
65	38	proteomics_66	proteomics_39	0.09413637992541551
140	97	metagenomics_41	proteomics_98	0.09408687702200878
62	35	proteomics_63	proteomics_36	-0.09346064798934121
122	96	metagenomics_23	proteomics_97	0.09340564027239598
106	33	metagenomics_7	proteomics_34	-0.0933690678938949
126	40	metagenomics_27	proteomics_41	0.09331874725004506
122	56	metagenomics_23	proteomics_57	-0.09315974999488422
97	3	proteomics_98	proteomics_4	-0.09310084619163893
122	38	metagenomics_23	proteomics_39	-0.09307177139801104
132	57	metagenomics_33	proteomics_58	-0.09298355231946066
85	80	proteomics_86	proteomics_81	-0.09278365919662118
138	134	metagenomics_39	metagenomics_35	0.09267266948943109
69	5	proteomics_70	proteomics_6	0.09261210538362523
40	38	proteomics_41	proteomics_39	0.09220877291342182
135	97	metagenomics_36	proteomics_98	0.09219204767729006
139	38	metagenomics_40	proteomics_39	-0.09160285362266862
84	64	proteomics_85	proteomics_65	-0.091562021199939
119	36	metagenomics_20	proteomics_37	0.09142090624374705
88	49	proteomics_89	proteomics_50	0.0913375963742062
51	14	proteomics_52	proteomics_15	0.09078222177422048
21	7	proteomics_22	proteomics_8	0.09069339036789224
69	66	proteomics_70	proteomics_67	0.09017858660805465
48	38	proteomics_49	proteomics_39	-0.08952587946803282
124	57	metagenomics_25	proteomics_58	0.08876751498246829
88	54	proteomics_89	proteomics_55	0.08858868496897068
124	23	metagenomics_25	proteomics_24	0.08854708187265505
149	106	metagenomics_50	metagenomics_7	-0.08836694432636533
132	15	metagenomics_33	proteomics_16	0.08801474593492159
136	32	metagenomics_37	proteomics_33	-0.08772434355720111
86	66	proteomics_87	proteomics_67	-0.08712457561214504
46	38	proteomics_47	proteomics_39	0.08701370576897878
149	73	metagenomics_50	proteomics_74	-0.08691053175897637
70	3	proteomics_71	proteomics_4	0.0867810304682198
40	5	proteomics_41	proteomics_6	-0.08674637693749554
63	7	proteomics_64	proteomics_8	0.08674082128803112
132	18	metagenomics_33	proteomics_19	-0.08667525132582908
25	15	proteomics_26	proteomics_16	0.08652874846936688
80	38	proteomics_81	proteomics_39	-0.08622122432389234
115	12	metagenomics_16	proteomics_13	-0.0854721791151393
135	12	metagenomics_36	proteomics_13	0.08496749304961927
139	70	metagenomics_40	proteomics_71	0.08488183364687223
134	88	metagenomics_35	proteomics_89	0.084867669018731
18	2	proteomics_19	proteomics_3	0.08443116821900346
136	70	metagenomics_37	proteomics_71	0.08411679627011796
88	19	proteomics_89	proteomics_20	0.08377797129157084
115	14	metagenomics_16	proteomics_15	0.08308352254814941
96	40	proteomics_97	proteomics_41	0.08307390662453047
111	87	metagenomics_12	proteomics_88	0.0826480517297841
53	40	proteomics_54	proteomics_41	-0.08264268959200363
124	97	metagenomics_25	proteomics_98	0.08201220532555464
70	6	proteomics_71	proteomics_7	0.08175066980296247
111	85	metagenomics_12	proteomics_86	0.08172861893842043
119	58	metagenomics_20	proteomics_59	-0.08172173520919894
70	8	proteomics_71	proteomics_9	0.081685293742388
47	38	proteomics_48	proteomics_39	-0.08168417235453299
92	45	proteomics_93	proteomics_46	0.08160049383197701
92	78	proteomics_93	proteomics_79	0.08147985728900277
70	11	proteomics_71	proteomics_12	-0.08117136849236752
149	58	metagenomics_50	proteomics_59	-0.08082667862500859
135	86	metagenomics_36	proteomics_87	-0.08050585728848432
135	38	metagenomics_36	proteomics_39	0.08038295379141938
134	38	metagenomics_35	proteomics_39	0.08037431244470208
61	27	proteomics_62	proteomics_28	0.07997679557156226
135	134	metagenomics_36	metagenomics_35	0.07980454745832394
79	56	proteomics_80	proteomics_57	0.0797149078006703
14	11	proteomics_15	proteomics_12	0.07965632399558077
78	65	proteomics_79	proteomics_66	-0.0792341249171889
51	36	proteomics_52	proteomics_37	-0.07912657083973505
122	75	metagenomics_23	proteomics_76	0.07861783332260203
103	10	metagenomics_4	proteomics_11	-0.07857396154720683
119	65	metagenomics_20	proteomics_66	0.0785476389829071
54	14	proteomics_55	proteomics_15	0.0782707829695366
104	7	metagenomics_5	proteomics_8	-0.0782655138161624
119	47	metagenomics_20	proteomics_48	-0.077850383942278
61	55	proteomics_62	proteomics_56	0.07772834944622627
116	32	metagenomics_17	proteomics_33	-0.07756384573583497
115	106	metagenomics_16	metagenomics_7	-0.07702965643132392
119	14	metagenomics_20	proteomics_15	0.07702057103892537
84	69	proteomics_85	proteomics_70	-0.07679759340949618
147	70	metagenomics_48	proteomics_71	-0.07678733139853312
88	32	proteomics_89	proteomics_33	-0.07676664605601644
127	10	metagenomics_28	proteomics_11	-0.07660164113043524
115	26	metagenomics_16	proteomics_27	0.07625377692525583
49	36	proteomics_50	proteomics_37	0.0761613374025033
85	25	proteomics_86	proteomics_26	0.0759668435188188
25	3	proteomics_26	proteomics_4	0.07587728208040606
66	27	proteomics_67	proteomics_28	-0.0758303804460268
130	5	metagenomics_31	proteomics_6	-0.07568745736656074
79	65	proteomics_80	proteomics_66	0.07537469562706457
80	69	proteomics_81	proteomics_70	0.07533396292109357
130	96	metagenomics_31	proteomics_97	-0.07516404746469382
86	79	proteomics_87	proteomics_80	0.07512940437813809
115	109	metagenomics_16	metagenomics_10	-0.07496052657994301
27	26	proteomics_28	proteomics_27	-0.07455286837104481
116	47	metagenomics_17	proteomics_48	0.07428475718419031
69	62	proteomics_70	proteomics_63	0.07399345858629804
96	53	proteomics_97	proteomics_54	-0.0739551506810911
122	78	metagenomics_23	proteomics_79	-0.07388025833474868
90	70	proteomics_91	proteomics_71	0.07369811500688234
148	98	metagenomics_49	proteomics_99	-0.07362661214078467
40	30	proteomics_41	proteomics_31	-0.07346657796089244
119	30	metagenomics_20	proteomics_31	-0.07332432489652321
146	122	metagenomics_47	metagenomics_23	-0.07312143343233861
45	2	proteomics_46	proteomics_3	-0.07274238632067398
119	38	metagenomics_20	proteomics_39	-0.07265394069085113
62	1	proteomics_63	proteomics_2	-0.07224332822697468
109	49	metagenomics_10	proteomics_50	-0.07220455679656236
33	21	proteomics_34	proteomics_22	0.07209090178153951
136	45	metagenomics_37	proteomics_46	0.07136022251099233
134	42	metagenomics_35	proteomics_43	0.07068916808901231
65	14	proteomics_66	proteomics_15	0.07066323713420142
116	113	metagenomics_17	metagenomics_14	0.07051818676598402
106	79	metagenomics_7	proteomics_80	-0.07049874351925145
48	33	proteomics_49	proteomics_34	-0.07044172470112581
92	51	proteomics_93	proteomics_52	-0.07033125951846488
122	36	metagenomics_23	proteomics_37	-0.07014079265444657
134	98	metagenomics_35	proteomics_99	-0.07012540673965441
115	95	metagenomics_16	proteomics_96	-0.06998234473181908
78	69	proteomics_79	proteomics_70	-0.06943775407302112
140	130	metagenomics_41	metagenomics_31	-0.06930057540427746
93	22	proteomics_94	proteomics_23	0.06912707774589552
121	111	metagenomics_22	metagenomics_12	-0.0688169367075356
101	26	metagenomics_2	proteomics_27	-0.06879732480459626
56	47	proteomics_57	proteomics_48	0.06859528926177913
142	109	metagenomics_43	metagenomics_10	-0.0684268209652289
49	11	proteomics_50	proteomics_12	0.06841230479855608
145	62	metagenomics_46	proteomics_63	0.0679977493073316
127	68	metagenomics_28	proteomics_69	0.06797458127032849
140	10	metagenomics_41	proteomics_11	0.06792413181643105
134	3	metagenomics_35	proteomics_4	0.06748393801565916
53	21	proteomics_54	proteomics_22	-0.06744580994986393
97	71	proteomics_98	proteomics_72	0.06734884282284428
139	119	metagenomics_40	metagenomics_20	0.0671947722064473
114	95	metagenomics_15	proteomics_96	0.06678926225003015
78	34	proteomics_79	proteomics_35	-0.06634784109252055
70	51	proteomics_71	proteomics_52	0.06610925161376895
139	84	metagenomics_40	proteomics_85	0.06609670183161906
125	32	metagenomics_26	proteomics_33	0.06609095353736055
30	7	proteomics_31	proteomics_8	0.06591148147614831
65	47	proteomics_66	proteomics_48	-0.06573132057108498
66	49	proteomics_67	proteomics_50	-0.06485629919078938
119	78	metagenomics_20	proteomics_79	-0.06479676345868093
66	45	proteomics_67	proteomics_46	-0.06474655396029393
97	58	proteomics_98	proteomics_59	0.06470294952247586
29	3	proteomics_30	proteomics_4	-0.06411160560107118
97	16	proteomics_98	proteomics_17	0.06396639754209237
97	66	proteomics_98	proteomics_67	-0.0637295468332949
122	28	metagenomics_23	proteomics_29	-0.06362340285572192
148	85	metagenomics_49	proteomics_86	-0.0636045469631544
54	41	proteomics_55	proteomics_42	0.06303703207182562
75	41	proteomics_76	proteomics_42	0.06277822655303059
36	10	proteomics_37	proteomics_11	-0.062385677510535045
58	7	proteomics_59	proteomics_8	0.06238504199906098
50	36	proteomics_51	proteomics_37	-0.0623481588118964
126	38	metagenomics_27	proteomics_39	-0.06228854095640077
144	72	metagenomics_45	proteomics_73	-0.06207973976563401
86	50	proteomics_87	proteomics_51	0.06181805552554254
12	0	proteomics_13	proteomics_1	-0.06166044734848514
87	80	proteomics_88	proteomics_81	-0.061523497255035774
114	60	metagenomics_15	proteomics_61	-0.0611339473568632
22	11	proteomics_23	proteomics_12	-0.0610008064931041
109	26	metagenomics_10	proteomics_27	-0.06081344298878669
149	134	metagenomics_50	metagenomics_35	0.06074600635457224
149	52	metagenomics_50	proteomics_53	-0.06071253120769679
130	88	metagenomics_31	proteomics_89	-0.06051652814121493
140	33	metagenomics_41	proteomics_34	-0.06043417234784759
101	84	metagenomics_2	proteomics_85	0.06036920761240175
130	30	metagenomics_31	proteomics_31	0.06031646057836214
47	18	proteomics_48	proteomics_19	0.05996648226556947
111	69	metagenomics_12	proteomics_70	0.05966952201654131
106	86	metagenomics_7	proteomics_87	0.05918440692945534
72	49	proteomics_73	proteomics_50	0.05901526542727803
70	25	proteomics_71	proteomics_26	0.058833522708436024
109	97	metagenomics_10	proteomics_98	0.05863987989810046
121	56	metagenomics_22	proteomics_57	-0.05852271071502842
80	45	proteomics_81	proteomics_46	0.058430364718706364
138	86	metagenomics_39	proteomics_87	0.05826584759945823
40	3	proteomics_41	proteomics_4	0.057916915034083666
62	11	proteomics_63	proteomics_12	0.057887005430089164
130	79	metagenomics_31	proteomics_80	0.05788088343186858
115	19	metagenomics_16	proteomics_20	-0.057772101161337686
100	2	metagenomics_1	proteomics_3	-0.05770040372777273
115	65	metagenomics_16	proteomics_66	0.05744901812684923
119	50	metagenomics_20	proteomics_51	-0.057112552087149285
57	55	proteomics_58	proteomics_56	0.05708858534029863
47	27	proteomics_48	proteomics_28	-0.05665386802266713
132	25	metagenomics_33	proteomics_26	0.05660688008906992
138	119	metagenomics_39	metagenomics_20	-0.05651427998022755
127	29	metagenomics_28	proteomics_30	0.05649570647024932
116	43	metagenomics_17	proteomics_44	-0.05647523427745773
90	86	proteomics_91	proteomics_87	0.05621737575666505
47	45	proteomics_48	proteomics_46	-0.056015679158760115
109	6	metagenomics_10	proteomics_7	0.05599287418678026
97	32	proteomics_98	proteomics_33	0.05567056255257942
146	144	metagenomics_47	metagenomics_45	-0.05559957339897194
26	14	proteomics_27	proteomics_15	-0.05557703377852489
146	125	metagenomics_47	metagenomics_26	-0.055523833113394254
146	137	metagenomics_47	metagenomics_38	-0.055311751653949845
111	18	metagenomics_12	proteomics_19	-0.05514579838279772
125	88	metagenomics_26	proteomics_89	-0.05506763241791763
86	14	proteomics_87	proteomics_15	0.05502641070938264
95	14	proteomics_96	proteomics_15	-0.05451821803618536
34	7	proteomics_35	proteomics_8	0.0540898584121321
103	36	metagenomics_4	proteomics_37	0.054003979051076234
115	46	metagenomics_16	proteomics_47	0.05358575218075684
123	70	metagenomics_24	proteomics_71	0.05321811885461174
85	52	proteomics_86	proteomics_53	0.05318584306701281
120	30	metagenomics_21	proteomics_31	-0.053052605035779674
68	46	proteomics_69	proteomics_47	0.05299304629687144
115	62	metagenomics_16	proteomics_63	-0.05277351585314659
49	7	proteomics_50	proteomics_8	0.05265006303178328
113	20	metagenomics_14	proteomics_21	-0.052567329920733374
98	20	proteomics_99	proteomics_21	-0.05233369122414379
104	39	metagenomics_5	proteomics_40	-0.05231328101083713
97	81	proteomics_98	proteomics_82	-0.05204564812079084
142	108	metagenomics_43	metagenomics_9	0.05201320637800688
116	70	metagenomics_17	proteomics_71	0.05180611650004513
101	29	metagenomics_2	proteomics_30	0.051749162459875105
134	1	metagenomics_35	proteomics_2	0.0515020883275886
70	21	proteomics_71	proteomics_22	-0.05144345669992191
66	6	proteomics_67	proteomics_7	-0.05138240599923642
105	18	metagenomics_6	proteomics_19	0.051176554477541894
116	81	metagenomics_17	proteomics_82	-0.0510267141122033
86	18	proteomics_87	proteomics_19	0.0508364909744478
140	45	metagenomics_41	proteomics_46	-0.05069361549840863
130	20	metagenomics_31	proteomics_21	-0.050508886087496215
139	7	metagenomics_40	proteomics_8	0.05041294254271593
70	49	proteomics_71	proteomics_50	-0.05035693625258596
73	39	proteomics_74	proteomics_40	0.05034098912609303
140	87	metagenomics_41	proteomics_88	0.05021501063164868
142	92	metagenomics_43	proteomics_93	0.050142096860665085
103	65	metagenomics_4	proteomics_66	0.05013495614744329
139	134	metagenomics_40	metagenomics_35	0.05013362275214859
140	109	metagenomics_41	metagenomics_10	0.050000727798359484
92	50	proteomics_93	proteomics_51	-0.049871441867584944
138	21	metagenomics_39	proteomics_22	0.049752436354872066
127	104	metagenomics_28	metagenomics_5	-0.04960840045190573
146	95	metagenomics_47	proteomics_96	0.04960310306898551
65	62	proteomics_66	proteomics_63	0.049581913632252075
119	107	metagenomics_20	metagenomics_8	-0.04942733794364489
106	65	metagenomics_7	proteomics_66	-0.049405703909143034
53	38	proteomics_54	proteomics_39	0.049226404068730474
86	65	proteomics_87	proteomics_66	-0.049047404220238386
95	15	proteomics_96	proteomics_16	0.0488626517478188
24	6	proteomics_25	proteomics_7	0.04886095647880834
70	52	proteomics_71	proteomics_53	0.04882787376038799
119	115	metagenomics_20	metagenomics_16	0.04879900751984167
134	9	metagenomics_35	proteomics_10	0.04874624930676218
130	12	metagenomics_31	proteomics_13	-0.04864314550445886
119	116	metagenomics_20	metagenomics_17	0.048620942162745644
40	16	proteomics_41	proteomics_17	-0.04831502767189391
119	7	metagenomics_20	proteomics_8	0.048071577351687975
115	86	metagenomics_16	proteomics_87	0.04785713180537374
66	61	proteomics_67	proteomics_62	-0.04775561513236014
121	113	metagenomics_22	metagenomics_14	-0.04767360478995053
56	38	proteomics_57	proteomics_39	0.047367510439946
101	85	metagenomics_2	proteomics_86	0.04723822410177984
134	81	metagenomics_35	proteomics_82	0.04722259709152623
72	28	proteomics_73	proteomics_29	-0.046947261358419895
118	45	metagenomics_19	proteomics_46	-0.046817773990956504
47	32	proteomics_48	proteomics_33	-0.04678017773653134
114	101	metagenomics_15	metagenomics_2	0.046438206616192114
80	62	proteomics_81	proteomics_63	-0.0463936372099301
62	10	proteomics_63	proteomics_11	0.04630995449397908
113	62	metagenomics_14	proteomics_63	0.0462255617987362
110	9	metagenomics_11	proteomics_10	-0.04605180450808961
85	57	proteomics_86	proteomics_58	-0.046040195678092935
86	49	proteomics_87	proteomics_50	-0.04543718438597719
140	54	metagenomics_41	proteomics_55	0.04537283799907127
62	38	proteomics_63	proteomics_39	0.04512316812659001
50	14	proteomics_51	proteomics_15	0.045014347742324094
98	79	proteomics_99	proteomics_80	0.04484964165330073
146	16	metagenomics_47	proteomics_17	0.04481488315148816
64	32	proteomics_65	proteomics_33	0.0447226280478713
63	3	proteomics_64	proteomics_4	-0.044241577786943
148	58	metagenomics_49	proteomics_59	-0.044174969529852615
86	35	proteomics_87	proteomics_36	0.04393015516185132
67	45	proteomics_68	proteomics_46	0.0437880104099612
134	25	metagenomics_35	proteomics_26	0.04373310623733707
85	19	proteomics_86	proteomics_20	0.043700341639030575
146	32	metagenomics_47	proteomics_33	-0.0436706173912523
47	30	proteomics_48	proteomics_31	-0.04354971166543273
103	95	metagenomics_4	proteomics_96	-0.04343296481957119
88	39	proteomics_89	proteomics_40	-0.043399999867929244
45	11	proteomics_46	proteomics_12	-0.043141631707741636
128	1	metagenomics_29	proteomics_2	0.04312400030914891
119	88	metagenomics_20	proteomics_89	0.042895524482735314
140	88	metagenomics_41	proteomics_89	0.04288956073665745
105	1	metagenomics_6	proteomics_2	0.042846039697005914
106	18	metagenomics_7	proteomics_19	0.04279642458263899
147	30	metagenomics_48	proteomics_31	0.04272965199731387
140	135	metagenomics_41	metagenomics_36	-0.04265158360877344
134	19	metagenomics_35	proteomics_20	-0.04260002799999754
98	52	proteomics_99	proteomics_53	0.042589667424796834
41	27	proteomics_42	proteomics_28	-0.04244174691453845
62	2	proteomics_63	proteomics_3	0.042269247807544055
58	22	proteomics_59	proteomics_23	0.04221551632920559
86	19	proteomics_87	proteomics_20	-0.042009299850041
122	111	metagenomics_23	metagenomics_12	-0.041996133860612114
146	71	metagenomics_47	proteomics_72	-0.04183290363783325
10	5	proteomics_11	proteomics_6	0.041795984676427894
96	79	proteomics_97	proteomics_80	0.04176702339937785
135	79	metagenomics_36	proteomics_80	0.041451669151144274
122	115	metagenomics_23	metagenomics_16	-0.041362694275924664
135	20	metagenomics_36	proteomics_21	-0.04134598771576086
109	90	metagenomics_10	proteomics_91	-0.041077615092598524
63	16	proteomics_64	proteomics_17	0.041047741983133115
48	5	proteomics_49	proteomics_6	0.04097501280056787
96	56	proteomics_97	proteomics_57	-0.0408776522907561
103	25	metagenomics_4	proteomics_26	-0.04084704029814139
40	7	proteomics_41	proteomics_8	-0.040619648463669944
116	45	metagenomics_17	proteomics_46	0.040597813573490196
139	20	metagenomics_40	proteomics_21	0.04047730995751486
104	55	metagenomics_5	proteomics_56	-0.04039453682307517
141	79	metagenomics_42	proteomics_80	0.04023022067024551
47	3	proteomics_48	proteomics_4	-0.0401810173905886
127	11	metagenomics_28	proteomics_12	-0.04007908579255831
111	100	metagenomics_12	metagenomics_1	0.03991561227911812
41	14	proteomics_42	proteomics_15	-0.039884279556798165
41	38	proteomics_42	proteomics_39	0.03977447631198182
147	50	metagenomics_48	proteomics_51	0.039754589273068214
85	70	proteomics_86	proteomics_71	-0.03960374303965562
61	47	proteomics_62	proteomics_48	-0.03934387100598629
96	28	proteomics_97	proteomics_29	-0.0392967993983968
130	61	metagenomics_31	proteomics_62	0.03921483674743741
36	15	proteomics_37	proteomics_16	-0.03903168643049067
149	10	metagenomics_50	proteomics_11	-0.03874351497380905
121	106	metagenomics_22	metagenomics_7	-0.03870381423714217
39	30	proteomics_40	proteomics_31	-0.03869362311406742
147	128	metagenomics_48	metagenomics_29	-0.03863445178146094
104	83	metagenomics_5	proteomics_84	-0.0385526976563727
123	40	metagenomics_24	proteomics_41	0.03844449361549043
70	68	proteomics_71	proteomics_69	-0.03835047229141295
130	7	metagenomics_31	proteomics_8	0.03818969142585037
115	84	metagenomics_16	proteomics_85	-0.03807485182210361
90	30	proteomics_91	proteomics_31	-0.037944917786807995
3	2	proteomics_4	proteomics_3	-0.03770819347855228
146	93	metagenomics_47	proteomics_94	0.03757283528973509
96	92	proteomics_97	proteomics_93	-0.03739785925800183
61	40	proteomics_62	proteomics_41	0.03736592292255518
96	7	proteomics_97	proteomics_8	-0.03731828109009755
124	109	metagenomics_25	metagenomics_10	0.03729656561439301
143	122	metagenomics_44	metagenomics_23	0.0372887266565423
124	86	metagenomics_25	proteomics_87	0.037233091887528005
70	29	proteomics_71	proteomics_30	-0.037133281469106896
124	101	metagenomics_25	metagenomics_2	0.03697623858936716
114	47	metagenomics_15	proteomics_48	-0.03663988473126949
101	3	metagenomics_2	proteomics_4	-0.03660831978389928
52	21	proteomics_53	proteomics_22	0.03657347822787454
85	20	proteomics_86	proteomics_21	-0.03656883755620889
85	69	proteomics_86	proteomics_70	-0.03653343371378218
109	41	metagenomics_10	proteomics_42	-0.036498613577249886
106	67	metagenomics_7	proteomics_68	-0.03645946397972018
128	119	metagenomics_29	metagenomics_20	0.03636900332658239
29	25	proteomics_30	proteomics_26	-0.03634774713486497
66	47	proteomics_67	proteomics_48	0.03634355069886025
140	62	metagenomics_41	proteomics_63	-0.03633486961158425
140	25	metagenomics_41	proteomics_26	0.03606063784723336
135	1	metagenomics_36	proteomics_2	0.03602898630726419
138	26	metagenomics_39	proteomics_27	0.035966666241142996
111	16	metagenomics_12	proteomics_17	0.03594282831978711
147	138	metagenomics_48	metagenomics_39	0.03585139803170518
36	1	proteomics_37	proteomics_2	-0.035828625339129686
101	67	metagenomics_2	proteomics_68	-0.03579388243150831
122	61	metagenomics_23	proteomics_62	-0.03579057103514532
79	10	proteomics_80	proteomics_11	0.03573653424128195
92	79	proteomics_93	proteomics_80	0.03563620336382603
83	47	proteomics_84	proteomics_48	0.035633819610797986
101	70	metagenomics_2	proteomics_71	-0.03549916150855589
30	5	proteomics_31	proteomics_6	0.035495780972959405
121	118	metagenomics_22	metagenomics_19	0.03536419518210468
82	36	proteomics_83	proteomics_37	0.035071937383725646
73	55	proteomics_74	proteomics_56	0.035017227779561996
103	70	metagenomics_4	proteomics_71	-0.03492545723007828
127	110	metagenomics_28	metagenomics_11	0.034744820837943884
119	37	metagenomics_20	proteomics_38	-0.03467965278445057
123	114	metagenomics_24	metagenomics_15	0.03467235606691127
16	15	proteomics_17	proteomics_16	-0.034670470336064754
64	18	proteomics_65	proteomics_19	-0.03466799372693021
43	6	proteomics_44	proteomics_7	-0.034583059250312395
128	49	metagenomics_29	proteomics_50	-0.034493615058067806
85	39	proteomics_86	proteomics_40	0.03448571207864462
97	40	proteomics_98	proteomics_41	-0.03441278198255016
123	67	metagenomics_24	proteomics_68	-0.0343414922710843
145	134	metagenomics_46	metagenomics_35	-0.03432193736742513
109	39	metagenomics_10	proteomics_40	0.03419982902216174
135	82	metagenomics_36	proteomics_83	-0.03414090273107892
149	105	metagenomics_50	metagenomics_6	0.03405785697321831
76	51	proteomics_77	proteomics_52	0.034053648529036945
85	44	proteomics_86	proteomics_45	0.03396741416091904
50	26	proteomics_51	proteomics_27	0.03396314928998809
135	39	metagenomics_36	proteomics_40	0.033900436006204904
139	132	metagenomics_40	metagenomics_33	-0.033876439474976545
119	66	metagenomics_20	proteomics_67	-0.03386480608502289
104	103	metagenomics_5	metagenomics_4	0.03383032934803221
111	93	metagenomics_12	proteomics_94	0.03382981716382775
106	6	metagenomics_7	proteomics_7	0.03381280738404256
149	76	metagenomics_50	proteomics_77	0.0337908461900282
119	79	metagenomics_20	proteomics_80	-0.03371307142772017
115	96	metagenomics_16	proteomics_97	-0.0336749393147636
60	50	proteomics_61	proteomics_51	-0.03366840485412793
139	16	metagenomics_40	proteomics_17	0.033666455452619315
70	33	proteomics_71	proteomics_34	-0.03366164302731616
81	40	proteomics_82	proteomics_41	0.03360121351286056
61	45	proteomics_62	proteomics_46	0.03354964509641363
122	43	metagenomics_23	proteomics_44	-0.03351521063038151
130	78	metagenomics_31	proteomics_79	-0.0334568634428799
149	78	metagenomics_50	proteomics_79	-0.03339791672964437
111	29	metagenomics_12	proteomics_30	0.03339497298835686
88	18	proteomics_89	proteomics_19	0.03338583023565813
57	2	proteomics_58	proteomics_3	-0.03338482146530383
51	25	proteomics_52	proteomics_26	-0.03334184652893473
10	3	proteomics_11	proteomics_4	0.03319024202932494
122	109	metagenomics_23	metagenomics_10	-0.03302609673662985
96	88	proteomics_97	proteomics_89	0.03299654021545547
71	15	proteomics_72	proteomics_16	0.032988325009759865
105	95	metagenomics_6	proteomics_96	0.032973253825585185
84	16	proteomics_85	proteomics_17	-0.032869472414133176
99	22	proteomics_100	proteomics_23	0.032851895624406574
94	84	proteomics_95	proteomics_85	-0.032830527485380415
95	9	proteomics_96	proteomics_10	0.032825702183240595
53	43	proteomics_54	proteomics_44	-0.03282232976245473
86	6	proteomics_87	proteomics_7	-0.03276661306989069
109	0	metagenomics_10	proteomics_1	-0.032727523162048404
124	70	metagenomics_25	proteomics_71	-0.0327014461794993
140	27	metagenomics_41	proteomics_28	-0.03265125583583671
26	15	proteomics_27	proteomics_16	-0.032619949851538675
37	22	proteomics_38	proteomics_23	0.03257349310914695
146	69	metagenomics_47	proteomics_70	-0.032539972801946926
107	90	metagenomics_8	proteomics_91	-0.03249204558036557
117	10	metagenomics_18	proteomics_11	0.03249043162336662
130	56	metagenomics_31	proteomics_57	0.032481922091278294
139	56	metagenomics_40	proteomics_57	-0.03244248614845747
145	120	metagenomics_46	metagenomics_21	0.0323214513172331
35	25	proteomics_36	proteomics_26	-0.03230072817186372
142	67	metagenomics_43	proteomics_68	-0.032271151304599004
127	14	metagenomics_28	proteomics_15	-0.032199526864484754
84	26	proteomics_85	proteomics_27	-0.032176618159189915
140	86	metagenomics_41	proteomics_87	-0.03216197944512917
70	62	proteomics_71	proteomics_63	-0.0321341174006623
103	73	metagenomics_4	proteomics_74	-0.03212474852087036
23	2	proteomics_24	proteomics_3	-0.032111495815645326
85	79	proteomics_86	proteomics_80	0.03210624118169238
134	80	metagenomics_35	proteomics_81	0.03207787068219073
82	0	proteomics_83	proteomics_1	0.03206834939774784
63	48	proteomics_64	proteomics_49	0.032021458278517455
87	11	proteomics_88	proteomics_12	-0.0318512156695292
40	11	proteomics_41	proteomics_12	0.031841655548435974
43	13	proteomics_44	proteomics_14	-0.03179276786686461
146	29	metagenomics_47	proteomics_30	0.031757206141421974
32	12	proteomics_33	proteomics_13	0.03171456745211362
124	29	metagenomics_25	proteomics_30	0.03168006037659867
126	35	metagenomics_27	proteomics_36	0.03163591979842697
45	21	proteomics_46	proteomics_22	-0.03163240881531614
17	7	proteomics_18	proteomics_8	0.03158293246183151
126	6	metagenomics_27	proteomics_7	-0.03158003578463545
94	91	proteomics_95	proteomics_92	-0.03155152281083159
87	62	proteomics_88	proteomics_63	0.031527348539378774
135	125	metagenomics_36	metagenomics_26	0.031522313282985374
96	94	proteomics_97	proteomics_95	-0.03150307722189662
43	33	proteomics_44	proteomics_34	0.03141720353136975
34	2	proteomics_35	proteomics_3	-0.03140661133607061
114	16	metagenomics_15	proteomics_17	-0.03136170504764695
139	3	metagenomics_40	proteomics_4	-0.03135612193024755
78	46	proteomics_79	proteomics_47	-0.03131719392129498
149	2	metagenomics_50	proteomics_3	0.03130462105880333
