ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
557	21	11	15	0	14	0	14	16	1	0	0	16	11	0	0	4	0	13	11	8	8	2	0	15	0	9	14	3	8	0	0	0	0	9	7	19	4	16	15	1	0	4	4	0	0	0	0	6	14	5	0	1	15	10	12	0	0	0	2	4	0	0	13	0	0	0	4	14	8	6	0	16	0	0	14	0	7	11	10	9	10	14	0	0	6	0	6	17	19	14	13	9	0	9	13	14	16	4	10	12	0	0	9	13	3	7	2	0	0	3	0	0	0	0	9	4	19	9	4	21	9	0	5	13	3	0	0	14	11	10	5	17	10	0	14	18	6	6	16	18	18	0	14	0	5	4	0	8	12	8	0	0	9	0	7	3	13	0	14	11	17	0	0	0	7	0	10	0	0	6	0	17	19	10	0	0	10	12	8	0	13	12	0	15	14	5	0	0	0	14	14	9	0	6	2	9	6	11	8	8	4	13	0	14	10	11	4	11	0	5	15	9	0	10	18	13	4	10	9	2	3	13	0	0	0	10	8	8	0	0	22	9	9	6	13	5	0	8
558	14	9	0	0	6	14	12	0	0	0	7	5	15	0	0	0	21	0	0	0	13	16	0	0	9	2	0	0	20	0	0	12	8	11	8	8	0	0	0	6	11	13	11	0	8	0	6	9	8	13	0	0	19	4	10	12	5	13	0	4	7	0	6	0	12	0	9	0	0	5	0	1	1	12	11	0	2	6	13	0	10	5	7	5	5	6	8	17	11	13	7	6	5	0	0	0	7	14	0	13	10	16	12	0	8	14	7	15	14	10	7	7	15	0	12	6	6	12	3	0	4	10	0	11	11	3	0	11	11	11	12	15	9	4	0	0	13	0	0	1	2	0	0	0	12	0	0	5	4	0	7	6	9	0	4	4	12	0	2	2	9	17	6	5	0	3	16	11	0	4	3	8	25	0	16	3	0	0	16	13	22	14	5	5	15	8	0	15	0	10	17	17	12	10	2	8	7	11	1	0	6	10	7	24	19	0	0	19	9	5	0	18	15	12	0	12	0	3	17	11	13	7	0	12	4	8	4	10	22	10	20	12	12	22	4	13	6	8
559	18	7	7	5	16	10	0	11	19	12	0	7	0	8	7	4	0	0	0	0	0	4	11	4	0	9	0	11	4	9	0	0	0	17	9	7	0	0	9	15	12	18	16	6	8	0	11	5	15	0	11	4	10	13	5	0	5	11	14	0	0	10	9	10	14	12	5	19	19	0	0	12	15	0	0	11	14	0	0	10	8	18	0	1	13	12	8	0	2	4	4	9	0	23	12	19	7	4	12	0	0	6	16	12	16	16	8	3	17	14	10	3	6	0	0	0	14	16	0	8	6	8	0	9	9	2	7	12	6	13	0	14	0	4	0	9	11	4	0	11	0	6	7	0	0	0	7	5	15	8	0	0	0	11	11	0	0	13	17	7	0	8	0	9	10	7	8	11	11	0	13	11	19	6	0	0	15	2	10	8	15	15	16	0	0	0	0	0	0	5	16	11	13	0	0	8	0	8	1	8	0	9	0	0	8	17	16	5	3	0	7	0	9	0	2	0	2	6	7	13	12	9	10	0	0	0	9	0	9	0	0	4	12	17	0	15	10	6
560	0	0	0	8	7	0	0	0	13	13	14	0	10	9	0	6	1	13	9	14	13	16	9	2	12	0	11	11	13	7	0	0	7	14	0	0	0	6	0	0	0	11	0	0	0	13	7	0	2	13	6	15	8	10	7	14	0	0	5	6	13	0	2	10	8	11	6	11	0	10	7	7	7	9	13	14	5	3	3	10	17	5	10	0	12	3	0	14	2	5	0	0	9	15	0	4	0	0	0	0	1	0	10	20	0	5	10	2	13	7	8	4	0	8	0	0	4	0	10	7	23	0	0	9	0	0	0	0	0	8	0	4	8	0	11	8	3	0	9	8	11	13	10	13	17	8	0	0	0	2	5	10	9	12	6	2	8	6	8	1	7	8	10	14	0	0	0	12	11	11	13	0	10	0	7	3	4	0	0	14	11	0	5	7	0	12	0	3	0	0	10	11	2	0	14	5	11	1	12	10	0	15	0	10	16	0	6	0	17	18	5	0	0	0	0	8	8	8	20	0	9	0	15	18	0	11	13	0	0	5	8	0	16	12	12	0	16	16
561	6	0	11	14	0	17	0	11	8	15	13	7	8	0	6	12	12	0	0	5	17	11	0	0	0	0	13	0	0	0	0	11	3	16	0	2	10	12	9	0	12	0	7	0	5	0	2	15	0	11	12	13	6	13	10	10	6	8	2	9	16	14	0	0	9	0	11	0	13	0	9	9	1	7	8	9	11	10	1	12	19	11	15	8	0	11	0	0	4	7	19	0	0	3	13	4	13	14	0	4	2	4	13	17	14	0	0	7	12	0	6	0	0	3	11	14	7	11	0	0	10	9	0	0	9	14	1	0	8	22	0	9	0	13	14	15	6	8	13	0	0	0	9	0	5	10	2	0	0	20	0	0	0	10	6	14	9	7	0	13	0	10	3	0	10	12	9	0	0	0	11	6	21	15	20	0	10	17	0	9	0	0	5	0	3	11	0	9	10	10	0	5	13	5	1	4	2	8	15	6	6	1	0	0	0	0	14	0	0	11	20	8	0	9	0	2	0	20	3	0	0	13	13	9	0	15	11	10	15	0	0	0	10	10	8	12	14	11
562	5	5	0	16	0	0	20	0	11	8	14	8	0	14	13	0	12	14	11	7	5	10	0	8	7	8	0	0	0	12	0	8	13	6	3	12	4	0	15	3	15	5	8	8	11	1	0	0	10	0	0	0	8	12	12	11	16	10	10	0	11	0	0	0	14	2	0	6	0	7	8	8	5	7	13	12	8	16	14	6	3	12	10	0	11	18	6	16	3	19	10	2	0	14	8	13	0	6	7	11	7	6	0	0	0	0	0	11	11	7	0	23	7	3	4	10	7	7	12	0	10	5	0	0	13	0	11	0	21	5	18	8	0	8	15	26	0	0	22	11	9	9	12	7	0	0	0	0	18	15	0	5	7	9	0	0	2	0	0	0	13	7	11	0	0	12	0	6	8	0	14	10	12	13	0	11	5	0	0	13	10	10	16	7	14	13	1	0	19	9	3	16	0	11	10	6	0	11	13	13	14	13	0	12	18	23	12	12	7	13	0	12	12	0	0	7	10	4	12	0	8	0	0	9	14	0	0	0	11	0	17	15	0	0	0	0	11	5
563	0	8	5	4	0	0	0	0	0	11	0	5	13	8	0	0	0	8	6	6	8	0	4	5	4	15	0	11	0	2	0	16	14	0	0	13	0	11	0	14	9	0	0	7	15	15	0	9	4	5	13	1	0	13	14	0	12	5	7	5	12	15	13	5	16	15	0	2	0	13	8	10	8	21	9	0	13	0	9	12	0	10	11	7	3	8	15	12	8	11	9	9	0	12	0	0	15	14	0	15	1	0	11	13	11	11	0	7	10	8	12	5	21	8	0	0	20	6	9	14	0	9	16	11	11	15	10	12	7	0	13	14	6	12	0	11	15	0	6	0	6	17	0	8	11	4	8	7	8	11	8	0	0	10	0	3	6	12	0	0	10	12	10	9	8	0	12	5	14	0	0	9	13	9	19	4	0	0	0	0	9	7	14	12	11	6	11	0	0	11	11	11	7	14	12	0	19	0	11	0	12	17	12	0	5	0	0	13	4	11	8	12	7	5	0	11	16	8	10	19	1	13	0	0	0	13	13	15	25	0	0	0	0	0	10	0	3	15
564	15	12	0	0	0	14	14	14	6	18	8	12	0	6	0	12	7	19	12	15	15	0	0	10	14	8	7	7	10	0	9	13	0	9	9	15	0	6	7	20	14	9	6	7	8	11	9	10	0	0	8	0	14	12	0	0	3	3	2	14	4	10	9	15	9	15	6	0	8	7	23	17	0	2	0	16	0	9	0	11	4	11	1	10	0	0	11	5	11	0	7	0	11	0	8	3	13	8	8	15	7	14	11	9	14	0	0	0	0	15	10	0	9	8	6	20	8	11	13	0	4	0	0	11	13	0	10	3	13	0	0	0	5	9	13	0	18	19	0	16	17	0	11	9	14	1	11	0	7	18	20	0	9	13	0	15	3	17	0	0	0	18	0	7	0	2	11	0	3	10	0	8	7	5	4	6	12	15	0	5	6	10	0	0	15	14	11	0	3	0	0	0	13	17	0	0	0	17	0	0	12	14	13	0	7	0	0	0	11	0	13	0	0	0	8	6	14	0	12	4	15	6	2	14	15	12	13	13	7	0	8	0	16	10	9	0	0	18
565	12	9	0	12	13	8	14	17	1	14	0	0	6	10	6	9	15	8	14	5	0	15	14	0	0	0	1	16	0	9	12	6	1	0	20	0	6	17	10	0	8	24	0	20	12	0	7	13	0	11	17	11	12	9	0	14	6	0	11	9	6	14	0	12	0	0	0	4	17	0	8	13	11	0	11	6	0	10	13	0	2	0	13	0	12	5	9	0	0	10	9	0	0	13	14	1	2	4	14	7	1	7	12	11	9	0	16	7	2	6	0	16	4	11	9	22	16	22	0	10	15	12	16	0	11	11	13	13	10	0	0	14	0	5	0	4	8	0	3	0	0	8	7	0	0	20	6	21	0	3	15	6	8	0	0	0	19	8	0	17	14	8	0	0	4	0	0	14	3	6	0	0	12	0	19	0	14	20	11	0	0	0	5	18	0	9	11	0	0	3	0	0	0	7	0	12	6	7	11	0	8	8	0	0	0	0	0	12	9	0	0	0	0	15	0	8	2	12	3	17	9	0	5	12	16	0	5	6	0	0	14	2	0	0	13	10	6	0
566	0	7	6	11	7	0	8	3	7	13	8	4	0	18	12	6	18	0	12	17	6	4	0	8	0	12	0	12	0	11	19	0	0	4	0	12	0	7	0	0	0	0	3	11	12	6	7	6	11	7	6	0	3	0	9	0	14	0	11	0	0	21	10	11	5	0	7	3	11	12	0	15	8	13	6	15	0	9	13	4	0	0	9	10	18	8	6	16	0	15	4	5	3	0	0	23	16	0	0	14	4	0	8	0	0	17	0	8	0	14	9	0	0	15	8	0	9	0	18	0	23	3	13	0	13	11	6	16	0	5	16	15	0	0	0	10	6	16	0	0	12	12	14	0	15	12	13	0	6	3	14	7	13	9	15	0	10	10	8	4	0	8	0	11	8	11	0	1	14	0	19	1	0	20	0	16	0	0	14	8	18	7	13	1	19	17	10	7	3	17	14	9	20	0	0	11	5	12	14	16	0	0	13	0	0	1	6	9	9	11	5	16	0	0	6	3	1	0	0	6	12	0	12	8	10	14	9	16	16	13	15	11	8	0	0	5	0	5
567	5	14	0	9	5	13	8	16	0	8	7	7	7	14	13	13	15	11	0	20	11	0	2	8	19	8	13	0	16	3	12	0	16	9	12	12	17	0	10	17	0	7	0	0	1	14	10	5	9	0	0	8	0	11	0	0	0	20	0	0	3	11	9	0	0	0	8	16	7	0	11	10	13	14	0	0	14	16	7	16	0	0	0	7	6	16	17	0	7	0	0	12	8	0	7	9	10	0	16	18	0	6	3	11	8	8	0	8	0	1	12	5	13	6	9	3	9	0	16	0	13	4	0	9	14	12	10	17	11	13	0	11	0	8	18	8	10	22	6	9	12	6	8	0	17	9	9	7	19	0	10	0	5	16	9	0	0	0	7	0	0	19	0	16	0	0	0	6	7	12	0	21	0	15	0	0	14	27	7	0	8	0	1	9	17	9	9	6	15	0	0	7	0	0	12	16	0	21	1	9	0	4	8	11	4	22	10	14	11	2	6	9	10	10	17	0	13	0	0	10	0	19	12	10	0	0	2	10	4	9	12	0	13	0	15	8	10	0
568	14	7	11	15	16	17	0	9	11	9	0	0	0	1	9	14	6	1	11	0	14	0	0	4	0	4	15	0	13	0	9	20	4	16	0	0	3	5	1	17	0	0	9	8	8	6	0	0	0	16	0	16	13	12	0	0	8	10	10	5	11	3	9	0	9	0	0	0	0	0	6	13	18	0	1	0	10	8	0	7	9	15	10	6	1	0	12	8	0	20	0	8	5	4	0	0	6	2	14	18	0	4	1	11	14	0	1	10	13	14	8	0	11	21	0	1	1	0	16	15	6	0	0	12	0	7	14	8	14	16	12	17	13	0	0	10	15	9	12	3	15	13	0	6	9	15	2	0	7	12	7	0	9	15	14	0	0	6	13	0	9	0	0	12	0	3	10	0	23	10	7	6	8	18	0	0	12	14	6	6	12	0	12	9	7	17	0	0	8	7	0	16	0	0	10	0	0	11	8	9	8	0	0	14	0	9	0	4	0	0	1	3	0	0	11	0	6	0	7	5	0	9	0	0	5	3	11	0	13	0	15	0	16	7	0	18	16	6
569	5	0	12	0	8	6	16	10	0	0	14	4	10	14	0	0	13	11	0	16	0	0	12	0	0	11	8	9	0	14	17	1	0	10	0	0	0	10	6	0	9	7	14	20	17	7	2	0	6	13	12	17	0	0	10	11	13	13	6	21	0	15	8	16	18	19	0	0	4	6	14	9	7	0	0	1	11	0	16	0	0	0	12	0	0	6	14	9	0	0	0	0	10	11	0	5	0	10	0	6	2	12	11	0	8	12	12	11	15	10	0	10	12	13	10	2	8	15	8	17	13	3	10	4	4	0	0	13	13	4	0	6	5	9	9	4	0	7	15	0	11	0	0	0	3	0	0	12	6	9	19	17	0	8	0	0	12	10	0	0	0	13	12	0	0	0	0	0	5	12	0	0	0	3	0	0	10	0	0	10	4	3	16	12	0	0	10	22	8	10	0	0	0	11	2	0	0	0	1	0	6	12	8	6	0	0	19	12	9	14	8	13	7	11	0	11	10	0	21	0	0	5	13	0	10	19	13	8	13	13	5	12	16	0	0	0	8	12
570	15	15	14	11	17	10	2	0	0	21	0	0	9	5	7	0	0	2	15	0	7	10	6	0	19	0	7	5	6	0	6	8	17	9	1	12	3	0	0	9	4	16	16	13	12	9	12	13	0	15	13	2	5	0	6	9	13	10	15	0	14	13	6	8	7	15	0	14	14	0	7	1	8	21	7	0	4	14	14	0	0	0	0	10	5	0	12	0	0	18	10	12	14	19	0	10	13	0	13	0	3	7	6	12	4	0	8	9	0	11	22	0	0	8	6	9	0	0	19	5	0	10	6	0	12	10	15	4	0	5	16	20	14	8	3	0	14	11	15	0	0	0	0	4	14	8	9	11	12	11	11	12	5	0	18	0	0	16	0	2	10	0	9	12	19	7	0	0	12	10	0	0	13	0	6	0	0	11	10	2	0	8	14	0	8	16	0	10	9	9	4	1	0	12	9	10	11	6	1	24	13	10	5	4	1	19	0	0	0	8	0	0	18	8	18	17	10	8	8	13	0	8	0	0	7	0	0	2	12	7	0	9	7	0	0	15	10	13
571	0	11	17	5	7	5	15	8	0	6	10	1	13	5	22	6	0	0	12	19	14	11	0	11	0	14	10	15	10	3	17	7	0	11	11	2	13	11	11	9	0	0	5	0	1	0	7	15	0	19	13	12	8	15	19	0	0	15	0	0	11	4	15	20	6	0	10	14	12	4	3	0	0	6	11	2	6	0	1	16	0	18	0	0	6	0	17	0	5	15	16	0	13	12	13	0	18	0	0	20	0	0	12	12	2	0	12	11	0	11	15	17	8	0	0	0	0	11	13	3	14	0	0	16	11	0	0	0	11	19	8	12	14	12	17	0	14	0	11	19	10	9	0	10	0	0	13	0	14	0	4	9	18	0	4	4	4	17	15	0	3	4	0	0	9	12	12	0	10	6	0	5	12	16	23	4	13	0	0	12	0	0	15	18	0	15	2	0	8	3	13	12	9	0	0	7	4	10	15	12	14	0	7	1	9	12	10	0	0	0	15	4	10	5	6	5	12	14	13	11	18	0	10	7	7	8	16	7	7	12	0	10	14	9	11	13	13	9
572	8	7	0	12	3	0	12	6	13	21	14	13	16	0	0	14	10	3	0	7	0	0	0	2	0	12	11	0	7	16	0	0	15	14	13	13	6	6	0	0	0	6	0	5	11	10	9	9	14	16	5	0	7	12	3	16	12	7	7	15	8	5	11	10	15	18	17	0	12	7	7	2	0	17	13	9	0	0	7	9	13	0	5	6	0	15	3	8	11	18	0	12	0	10	9	0	9	10	0	12	4	5	0	0	14	12	0	19	0	20	0	18	0	0	0	12	0	14	8	0	9	12	1	13	11	20	0	12	0	12	16	9	16	12	0	5	8	6	13	1	6	18	13	18	0	11	0	0	15	3	15	4	0	0	16	10	12	17	11	5	0	0	22	8	0	3	18	4	6	5	4	0	0	8	0	0	8	9	15	10	13	0	0	0	11	8	0	10	2	10	8	0	15	8	8	10	0	17	7	11	0	13	0	5	0	0	13	22	8	11	0	9	0	7	4	4	10	8	0	14	0	7	5	12	10	0	0	7	0	0	9	13	16	16	0	0	6	3
573	14	12	5	0	14	3	16	13	3	0	11	7	14	10	0	14	12	0	12	15	0	8	0	13	5	9	22	6	0	10	11	9	0	6	0	13	7	7	0	0	7	16	11	10	6	11	13	16	0	13	0	8	0	0	11	13	8	0	0	8	0	14	10	10	11	12	7	8	13	7	0	3	10	0	12	9	0	3	10	0	12	0	3	13	0	11	11	8	0	0	12	10	6	8	11	4	9	0	14	18	14	19	14	2	5	4	0	7	0	15	11	0	0	18	11	0	0	5	17	6	6	6	0	11	8	8	0	0	7	7	0	4	9	0	17	13	0	8	13	7	15	0	10	9	16	8	17	0	7	6	0	0	16	21	0	11	18	13	14	0	0	0	10	0	0	2	14	0	0	13	13	8	0	8	0	0	3	4	12	0	0	8	10	0	0	15	18	9	7	23	6	0	0	14	21	11	0	6	0	10	0	7	12	9	0	0	10	0	3	0	13	10	0	13	5	0	13	8	16	14	16	6	0	8	0	0	9	17	13	7	12	5	0	14	6	0	11	0
574	0	0	0	15	14	15	7	21	0	14	8	0	1	0	17	10	6	0	0	9	7	0	0	0	13	0	0	11	11	4	0	0	3	8	0	14	13	0	12	7	17	0	13	16	0	10	0	0	0	0	15	0	6	9	17	19	8	15	8	8	16	4	7	8	1	0	16	12	10	15	15	9	9	16	7	8	13	0	5	0	1	17	19	13	15	17	7	6	3	8	0	4	0	0	9	11	16	13	0	0	13	3	14	7	15	6	10	25	4	12	10	12	0	17	19	13	0	11	8	9	0	12	13	0	11	10	16	10	0	1	1	1	12	0	11	0	7	16	0	12	14	1	15	3	14	10	6	1	8	15	0	5	4	0	15	13	3	13	0	14	0	5	0	7	0	15	3	13	9	7	0	5	9	11	8	0	0	10	10	16	0	0	0	12	0	0	18	0	10	17	14	0	0	0	0	8	10	0	6	0	11	8	8	7	15	9	14	6	0	3	0	0	11	3	0	11	11	4	0	5	8	13	12	14	0	0	4	4	15	7	0	0	5	15	0	10	3	6
575	11	0	7	14	10	11	0	0	12	18	0	5	0	3	15	11	0	11	7	7	14	8	0	5	0	0	0	0	9	0	0	0	7	0	0	14	17	3	16	0	9	12	10	1	16	13	0	0	6	8	0	2	13	16	0	0	6	17	0	11	11	0	15	6	6	11	8	2	0	2	9	3	18	13	5	14	10	0	12	9	0	5	0	0	15	13	6	17	9	7	10	5	0	6	9	5	16	3	9	3	14	1	12	0	18	5	6	0	6	3	0	17	0	5	0	7	1	13	12	0	8	12	2	9	15	0	0	0	0	4	3	0	4	11	3	0	20	0	8	0	0	0	0	10	12	12	0	15	3	13	0	9	0	0	0	8	13	8	0	6	11	0	16	16	13	7	14	16	11	3	13	10	11	0	1	21	7	14	9	0	12	0	0	6	13	3	0	0	14	0	2	8	2	18	9	7	2	16	0	12	0	17	13	16	8	11	17	13	1	14	15	13	14	0	11	0	6	11	0	0	20	6	0	17	15	14	0	11	0	7	12	10	6	0	12	2	6	14
576	0	8	0	7	17	5	4	9	0	11	12	5	3	9	0	8	13	15	0	10	0	0	0	13	13	0	4	16	9	12	0	0	4	0	12	0	0	0	13	15	16	6	14	10	14	0	3	0	0	0	0	0	8	15	8	0	0	0	4	19	0	4	14	7	6	10	0	16	16	0	9	9	0	0	5	9	0	0	0	13	16	15	11	0	0	12	9	15	10	1	0	0	0	9	11	18	0	5	0	1	12	0	9	10	10	11	14	0	0	0	5	17	6	7	0	0	0	13	0	0	10	0	12	0	10	3	6	0	12	18	0	0	11	21	11	14	0	0	6	15	18	13	14	15	5	11	13	9	4	15	0	0	15	11	12	10	12	14	15	4	5	0	0	0	15	18	16	0	7	4	10	0	10	0	8	0	0	22	7	0	10	6	0	0	11	20	0	17	11	0	0	17	13	0	12	9	11	13	9	17	4	6	11	5	14	13	0	0	4	7	18	0	0	13	7	1	8	12	0	7	11	0	19	0	17	11	11	0	0	16	12	0	3	0	15	0	0	0
577	6	18	19	6	12	7	17	0	12	3	13	7	13	0	0	16	7	15	12	0	0	0	0	0	1	0	0	4	8	15	0	1	7	8	2	1	9	9	12	1	0	8	0	18	0	17	4	7	8	9	11	0	0	19	12	3	0	7	8	0	7	0	14	10	10	0	11	0	0	8	0	7	16	5	0	3	12	0	0	0	0	0	7	8	8	0	16	0	11	0	7	10	16	0	14	0	0	11	0	10	20	0	8	14	14	10	8	11	8	0	0	17	15	10	11	10	16	0	11	2	1	14	8	8	12	12	0	5	0	7	0	9	11	0	2	8	13	21	9	0	0	12	0	5	7	0	6	12	4	7	0	5	2	11	4	0	7	0	6	8	0	0	18	15	4	4	0	11	9	7	0	15	0	8	14	10	17	15	0	15	7	7	0	4	17	4	6	10	9	9	1	15	0	0	7	17	9	5	4	0	0	4	17	5	0	11	8	9	13	12	7	7	0	11	0	12	2	2	18	8	5	14	15	10	9	0	0	11	2	26	2	12	15	7	0	14	11	11
578	12	3	10	0	0	0	0	6	7	12	2	0	13	0	5	3	13	0	0	17	11	9	15	11	5	11	0	17	6	0	3	1	11	0	9	0	19	17	0	10	0	10	5	19	11	10	7	11	8	13	24	15	8	0	8	12	13	10	7	11	0	0	0	12	0	2	3	10	5	3	20	0	0	9	10	8	0	15	0	0	4	13	11	10	2	0	14	9	9	7	14	9	7	13	12	14	14	9	17	19	11	15	4	0	16	18	13	6	20	0	14	9	17	10	13	7	12	0	3	4	0	1	13	0	12	7	9	0	8	0	7	12	0	5	0	17	20	8	8	0	0	16	10	0	19	16	0	5	11	15	0	14	0	7	0	4	10	14	10	10	13	14	0	12	5	0	5	0	0	5	2	20	0	8	14	5	4	0	0	0	0	0	19	12	1	0	0	21	0	8	11	4	3	23	18	17	8	14	13	0	11	3	8	8	5	0	8	0	20	0	8	3	6	14	0	6	0	13	0	10	0	16	0	0	8	13	16	1	15	0	0	14	10	4	0	5	15	8
