feature_a_id	feature_b_id	feature_a_name	feature_b_name	feature_b_dataset	proba	fdr	bayes_k
25	17	proteomics_26	proteomics_18	random.realistic.proteomics	0.9682666573013335	0.005584590387174419	-3.4181395735045386
22	15	proteomics_23	proteomics_16	random.realistic.proteomics	0.9681333239706669	0.005610106975176514	3.4138089839704087
53	45	proteomics_54	proteomics_46	random.realistic.proteomics	0.9679999906400002	0.005635703388740843	3.409495882307477
87	122	proteomics_88	metagenomics_23	random.realistic.metagenomics	0.9678666573093335	0.005661379395816352	3.4052001229229156
41	75	proteomics_42	proteomics_76	random.realistic.proteomics	0.9677333239786668	0.005687134765250541	3.400921562032447
93	22	proteomics_94	proteomics_23	random.realistic.proteomics	0.9675999906480002	0.005712969266785115	3.3966600576305104
6	142	proteomics_7	metagenomics_43	random.realistic.metagenomics	0.9675999906480002	0.005738753846577593	-3.39666005763051
13	68	proteomics_14	proteomics_69	random.realistic.proteomics	0.9674666573173335	0.00576461734931513	-3.392415469461042
75	33	proteomics_76	proteomics_34	random.realistic.proteomics	0.9673333239866669	0.005790559546676767	3.388187658988859
56	77	proteomics_57	proteomics_78	random.realistic.proteomics	0.9670666573253335	0.005816708663370399	-3.379781825432305
66	28	proteomics_67	proteomics_29	random.realistic.proteomics	0.9670666573253335	0.005842807444901964	-3.379781825432305
32	121	proteomics_33	metagenomics_22	random.realistic.metagenomics	0.9669333239946668	0.005868984241594686	-3.375603533632425
18	36	proteomics_19	proteomics_37	random.realistic.proteomics	0.9666666573333336	0.0058953669105909125	-3.3672955403313467
21	134	proteomics_22	metagenomics_35	random.realistic.metagenomics	0.9666666573333336	0.005921698941066993	-3.3672955403313467
42	122	proteomics_43	metagenomics_23	random.realistic.metagenomics	0.9663999906720002	0.00594823615140921	-3.359051472940071
72	25	proteomics_73	proteomics_26	random.realistic.proteomics	0.9662666573413335	0.0059748502381019855	3.354953094288229
35	116	proteomics_36	metagenomics_17	random.realistic.metagenomics	0.9661333240106669	0.006001540980447662	-3.3508703195114773
50	3	proteomics_51	proteomics_4	random.realistic.proteomics	0.9661333240106669	0.006028180688869159	-3.3508703195114773
89	102	proteomics_90	metagenomics_3	random.realistic.metagenomics	0.9659999906800002	0.006054896857571289	3.3468030258307184
88	80	proteomics_89	proteomics_81	random.realistic.proteomics	0.9658666573493335	0.006081689267679205	-3.34275109190843
45	68	proteomics_46	proteomics_69	random.realistic.proteomics	0.9658666573493335	0.006108430595975665	3.3427510919084296
18	141	proteomics_19	metagenomics_42	random.realistic.metagenomics	0.9657333240186668	0.0061352479725331486	3.3387143978261804
10	115	proteomics_11	metagenomics_16	random.realistic.metagenomics	0.9657333240186668	0.006162014316975393	3.3387143978261804
64	47	proteomics_65	proteomics_48	random.realistic.proteomics	0.9655999906880002	0.006188856517541006	3.3346928250625925
46	38	proteomics_47	proteomics_39	random.realistic.proteomics	0.9655999906880002	0.0062156477357693625	3.3346928250625925
11	12	proteomics_12	proteomics_13	random.realistic.proteomics	0.9655999906880002	0.0062423881167714785	3.3346928250625925
48	47	proteomics_49	proteomics_48	random.realistic.proteomics	0.9655999906880002	0.006269077805108187	3.3346928250625925
36	32	proteomics_37	proteomics_33	random.realistic.proteomics	0.9654666573573335	0.006295843207416482	3.3306862564717217
97	12	proteomics_98	proteomics_13	random.realistic.proteomics	0.9654666573573335	0.00632255796563337	3.3306862564717217
47	134	proteomics_48	metagenomics_35	random.realistic.metagenomics	0.9650666573653335	0.006349600295188221	-3.3187554244650683
6	79	proteomics_7	proteomics_80	random.realistic.proteomics	0.9650666573653335	0.006376591553299154	3.318755424465067
91	2	proteomics_92	proteomics_3	random.realistic.proteomics	0.9649333240346668	0.006403657670668997	-3.3148077278807113
68	122	proteomics_69	metagenomics_23	random.realistic.metagenomics	0.9647999907040001	0.006430798435631609	3.310874469642843
1	80	proteomics_2	proteomics_81	random.realistic.proteomics	0.9643999907120002	0.006458264735869243	3.2991602379193363
20	86	proteomics_21	proteomics_87	random.realistic.proteomics	0.9642666573813335	0.006485804790321546	3.295283652081025
99	130	proteomics_100	metagenomics_31	random.realistic.metagenomics	0.9642666573813335	0.0065132930777542005	-3.295283652081024
13	53	proteomics_14	proteomics_54	random.realistic.proteomics	0.9639999907200002	0.006540980135221097	3.2875720887501396
79	51	proteomics_80	proteomics_52	random.realistic.proteomics	0.9639999907200002	0.006568615246989182	3.2875720887501396
30	110	proteomics_31	metagenomics_11	random.realistic.metagenomics	0.9638666573893335	0.006596323520057295	3.2837369057427455
84	145	proteomics_85	metagenomics_46	random.realistic.metagenomics	0.9637333240586669	0.006624104748916168	-3.27991532005718
6	3	proteomics_7	proteomics_4	random.realistic.proteomics	0.9635999907280002	0.006651958728825507	3.276107231750535
63	3	proteomics_64	proteomics_4	random.realistic.proteomics	0.9635999907280002	0.006679760645220997	-3.2761072317505344
11	10	proteomics_12	proteomics_11	random.realistic.proteomics	0.9633333240666669	0.006707759632418113	3.26853115296745
53	48	proteomics_54	proteomics_49	random.realistic.proteomics	0.9629333240746668	0.006736079517019713	-3.2572658287475647
97	33	proteomics_98	proteomics_34	random.realistic.proteomics	0.9627999907440001	0.006764470877447467	3.2535366861990203
97	72	proteomics_98	proteomics_73	random.realistic.proteomics	0.9626666574133336	0.00679293351404823	-3.249820371248327
21	90	proteomics_22	proteomics_91	random.realistic.proteomics	0.9626666574133336	0.00682134319690648	-3.249820371248327
87	11	proteomics_88	proteomics_12	random.realistic.proteomics	0.9623999907520002	0.006849947905132403	-3.242425858697899
1	38	proteomics_2	proteomics_39	random.realistic.proteomics	0.9621333240906669	0.006878747095479851	-3.235081569890351
55	22	proteomics_56	proteomics_23	random.realistic.proteomics	0.9619999907600002	0.0069076165408829306	3.23142803817647
7	102	proteomics_8	metagenomics_3	random.realistic.metagenomics	0.9618666574293335	0.006936556046007846	-3.2277867988023554
83	35	proteomics_84	proteomics_36	random.realistic.proteomics	0.9618666574293335	0.006965441959456604	3.2277867988023545
25	67	proteomics_26	proteomics_68	random.realistic.proteomics	0.9617333240986669	0.0069943977725388205	-3.2241577658179366
69	34	proteomics_70	proteomics_35	random.realistic.proteomics	0.9617333240986669	0.007023300062861181	3.224157765817936
75	37	proteomics_76	proteomics_38	random.realistic.proteomics	0.9615999907680002	0.007052272093488271	-3.220540854169964
46	122	proteomics_47	metagenomics_23	random.realistic.metagenomics	0.9615999907680002	0.0070811906701843145	-3.220540854169964
34	96	proteomics_35	proteomics_97	random.realistic.proteomics	0.9615999907680002	0.0071100559407481995	-3.220540854169964
22	93	proteomics_23	proteomics_94	random.realistic.proteomics	0.9614666574373335	0.00713899082714039	3.216935979689567
86	111	proteomics_87	metagenomics_12	random.realistic.metagenomics	0.9614666574373335	0.00716787247547114	-3.2169359796895662
11	72	proteomics_12	proteomics_73	random.realistic.proteomics	0.9613333241066668	0.007196823581553734	3.2133430590800387
88	14	proteomics_89	proteomics_15	random.realistic.proteomics	0.9613333241066668	0.007225721517560878	3.2133430590800387
13	11	proteomics_14	proteomics_12	random.realistic.proteomics	0.9613333241066668	0.007254566429832229	-3.213343059080038
75	88	proteomics_76	proteomics_89	random.realistic.proteomics	0.9613333241066668	0.00728335846417091	-3.213343059080038
40	96	proteomics_41	proteomics_97	random.realistic.proteomics	0.9610666574453335	0.007312341966085284	3.2061927505757146
27	48	proteomics_28	proteomics_49	random.realistic.proteomics	0.9607999907840001	0.00734151641004678	3.199089279275342
56	72	proteomics_57	proteomics_73	random.realistic.proteomics	0.9606666574533336	0.007370759395546431	3.1955549082659847
0	86	proteomics_1	proteomics_87	random.realistic.proteomics	0.9603999907920002	0.007400192500397987	-3.1885205039737707
38	95	proteomics_39	proteomics_96	random.realistic.proteomics	0.9603999907920002	0.007429571895204193	-3.1885205039737707
6	140	proteomics_7	metagenomics_41	random.realistic.metagenomics	0.9602666574613336	0.007459019270448917	3.1850203164393704
63	118	proteomics_64	metagenomics_19	random.realistic.metagenomics	0.9602666574613336	0.007488413007487365	-3.185020316439369
40	114	proteomics_41	metagenomics_15	random.realistic.metagenomics	0.9599999908000002	0.007517995897562445	-3.178053590764643
75	26	proteomics_76	proteomics_27	random.realistic.proteomics	0.9598666574693335	0.007547646212683448	3.174586902969136
27	142	proteomics_28	metagenomics_43	random.realistic.metagenomics	0.9597333241386669	0.007577363769130906	-3.1711312333393273
98	62	proteomics_99	proteomics_63	random.realistic.proteomics	0.9597333241386669	0.007607027391719112	3.1711312333393273
80	35	proteomics_81	proteomics_36	random.realistic.proteomics	0.9595999908080002	0.007636758109579747	3.167686508894722
86	0	proteomics_87	proteomics_1	random.realistic.proteomics	0.9595999908080002	0.007666434967444258	-3.1676865088947217
0	72	proteomics_1	proteomics_73	random.realistic.proteomics	0.9594666574773335	0.0076961787751865405	3.1642526573761636
41	48	proteomics_42	proteomics_49	random.realistic.proteomics	0.9594666574773335	0.007725868796658041	3.1642526573761636
52	19	proteomics_53	proteomics_20	random.realistic.proteomics	0.9593333241466669	0.007755625623267503	3.160829607236354
48	3	proteomics_49	proteomics_4	random.realistic.proteomics	0.9593333241466668	0.007785328737193554	-3.1608296072363533
87	73	proteomics_88	proteomics_74	random.realistic.proteomics	0.9593333241466668	0.007814978283736512	-3.1608296072363533
83	72	proteomics_84	proteomics_73	random.realistic.proteomics	0.9591999908160002	0.007844694527790803	-3.1574172876305338
41	126	proteomics_42	metagenomics_27	random.realistic.metagenomics	0.9587999908240001	0.007874717313252738	-3.147244013916035
41	72	proteomics_42	proteomics_73	random.realistic.proteomics	0.9587999908240001	0.007904686100899094	3.1472440139160347
10	77	proteomics_11	proteomics_78	random.realistic.proteomics	0.9585333241626669	0.007934840628964174	3.140514216079716
77	56	proteomics_78	proteomics_57	random.realistic.proteomics	0.9585333241626669	0.00796494101963596	-3.1405142160797155
10	106	proteomics_11	metagenomics_7	random.realistic.metagenomics	0.9585333241626669	0.007994987418575596	-3.1405142160797155
52	134	proteomics_53	metagenomics_35	random.realistic.metagenomics	0.9583999908320002	0.008025099445232787	-3.137164830143438
49	12	proteomics_50	proteomics_13	random.realistic.proteomics	0.9582666575013336	0.008055276923346873	3.1338256977472145
89	63	proteomics_90	proteomics_64	random.realistic.proteomics	0.9582666575013336	0.008085400416705836	-3.133825697747213
65	14	proteomics_66	proteomics_15	random.realistic.proteomics	0.9579999908400001	0.008115708378049263	3.127177932030695
50	86	proteomics_51	proteomics_87	random.realistic.proteomics	0.9578666575093335	0.008146081265649814	3.1238691694932452
75	122	proteomics_76	metagenomics_23	random.realistic.metagenomics	0.9577333241786669	0.00817651890575301	3.1205704020458085
89	88	proteomics_90	proteomics_89	random.realistic.proteomics	0.9577333241786669	0.008206902289813241	3.1205704020458085
82	141	proteomics_83	metagenomics_42	random.realistic.metagenomics	0.9575999908480002	0.008237350292361938	-3.1172815665995963
17	3	proteomics_18	proteomics_4	random.realistic.proteomics	0.9575999908480002	0.008267744116970156	-3.1172815665995963
45	86	proteomics_46	proteomics_87	random.realistic.proteomics	0.9575999908480002	0.008298083908112406	3.1172815665995963
84	69	proteomics_85	proteomics_70	random.realistic.proteomics	0.9573333241866668	0.008328606636269796	-3.1107334423192077
21	52	proteomics_22	proteomics_53	random.realistic.proteomics	0.9571999908560003	0.008359193506285527	3.1074740302487736
99	92	proteomics_100	proteomics_93	random.realistic.proteomics	0.9570666575253335	0.008389844347569553	3.104224303692509
19	128	proteomics_20	metagenomics_29	random.realistic.metagenomics	0.9567999908640001	0.008420677088746196	3.0977536669163523
35	38	proteomics_36	proteomics_39	random.realistic.proteomics	0.9563999908720002	0.008451809240993322	-3.0881188663272856
60	101	proteomics_61	metagenomics_2	random.realistic.metagenomics	0.9559999908800002	0.008483240010117112	-3.0785680623206897
60	120	proteomics_61	metagenomics_21	random.realistic.metagenomics	0.9555999908880002	0.008514968604730083	-3.0690997312529054
57	104	proteomics_58	metagenomics_5	random.realistic.metagenomics	0.9555999908880002	0.008546641191232527	-3.0690997312529054
92	124	proteomics_93	metagenomics_25	random.realistic.metagenomics	0.9554666575573335	0.008578375495687053	3.065961690803416
14	57	proteomics_15	proteomics_58	random.realistic.proteomics	0.9554666575573335	0.008610053880662365	3.065961690803416
87	115	proteomics_88	metagenomics_16	random.realistic.metagenomics	0.9554666575573335	0.008641676493833144	-3.0659616908034155
62	128	proteomics_63	metagenomics_29	random.realistic.metagenomics	0.9553333242266668	0.008673360750015641	3.0628325950241853
52	145	proteomics_53	metagenomics_46	random.realistic.metagenomics	0.9551999908960002	0.008705106486706313	-3.0597123904721495
33	84	proteomics_34	proteomics_85	random.realistic.proteomics	0.9551999908960002	0.008736796480224568	-3.0597123904721495
21	51	proteomics_22	proteomics_52	random.realistic.proteomics	0.9549333242346668	0.008768664795386944	-3.0534984436538277
40	97	proteomics_41	proteomics_98	random.realistic.proteomics	0.9546666575733335	0.008800710963337233	-3.0473194322311334
88	136	proteomics_89	metagenomics_37	random.realistic.metagenomics	0.9542666575813336	0.008833051271091462	3.038115522393041
41	93	proteomics_42	proteomics_94	random.realistic.proteomics	0.9542666575813336	0.008865334990380678	3.038115522393041
56	148	proteomics_57	metagenomics_49	random.realistic.metagenomics	0.9542666575813336	0.008897562269601207	-3.0381155223930403
77	3	proteomics_78	proteomics_4	random.realistic.proteomics	0.9542666575813336	0.008929733256630958	-3.0381155223930403
80	69	proteomics_81	proteomics_70	random.realistic.proteomics	0.9541333242506669	0.008961964445542567	3.0350645797126963
28	47	proteomics_29	proteomics_48	random.realistic.proteomics	0.9541333242506669	0.00899413943360167	3.0350645797126963
14	65	proteomics_15	proteomics_66	random.realistic.proteomics	0.9539999909200001	0.009026374511690867	3.03202206805009
52	86	proteomics_53	proteomics_87	random.realistic.proteomics	0.9535999909280002	0.00905890160878426	3.0229446320482345
68	116	proteomics_69	metagenomics_17	random.realistic.metagenomics	0.9535999909280002	0.009091372137013144	3.0229446320482345
36	134	proteomics_37	metagenomics_35	random.realistic.metagenomics	0.9535999909280002	0.009123786243820257	-3.0229446320482345
53	106	proteomics_54	metagenomics_7	random.realistic.metagenomics	0.9534666575973335	0.00915625981687481	3.019935359434322
96	26	proteomics_97	proteomics_27	random.realistic.proteomics	0.9534666575973335	0.009188677061094925	-3.0199353594343217
11	33	proteomics_12	proteomics_34	random.realistic.proteomics	0.9531999909360003	0.009221269203211828	3.0139413391167738
10	78	proteomics_11	proteomics_79	random.realistic.proteomics	0.9530666576053335	0.009253920348832136	-3.0109564981055077
49	113	proteomics_50	metagenomics_14	random.realistic.metagenomics	0.9530666576053335	0.009286515004581128	-3.0109564981055077
7	93	proteomics_8	proteomics_94	random.realistic.proteomics	0.9527999909440001	0.009319283798056856	-3.0050109240805782
47	3	proteomics_48	proteomics_4	random.realistic.proteomics	0.9527999909440001	0.009351995996034356	-3.0050109240805782
41	11	proteomics_42	proteomics_12	random.realistic.proteomics	0.9527999909440001	0.009384651745007579	3.005010924080578
97	115	proteomics_98	metagenomics_16	random.realistic.metagenomics	0.9523999909520002	0.009417596018544642	2.996152153791112
63	16	proteomics_64	proteomics_17	random.realistic.proteomics	0.9523999909520002	0.009450483540533837	2.996152153791112
96	95	proteomics_97	proteomics_96	random.realistic.proteomics	0.9522666576213336	0.009483429202184555	2.9932149427577697
99	91	proteomics_100	proteomics_92	random.realistic.proteomics	0.9521333242906669	0.00951643285352346	-2.9902855146499343
94	69	proteomics_95	proteomics_70	random.realistic.proteomics	0.9517333242986669	0.009549723440162472	2.98154349554918
50	102	proteomics_51	metagenomics_3	random.realistic.metagenomics	0.9517333242986669	0.009582956875579786	-2.98154349554918
42	127	proteomics_43	metagenomics_28	random.realistic.metagenomics	0.9515999909680002	0.009616247657875172	2.978644768603285
0	97	proteomics_1	proteomics_98	random.realistic.proteomics	0.9513333243066668	0.009649709892695616	2.972869981360578
8	119	proteomics_9	metagenomics_20	random.realistic.metagenomics	0.9511999909760003	0.009683228984417622	2.969993838112496
56	95	proteomics_57	proteomics_96	random.realistic.proteomics	0.9511999909760002	0.009716690729532748	-2.969993838112495
69	80	proteomics_70	proteomics_81	random.realistic.proteomics	0.9509333243146668	0.009750323195306936	2.9642638475257566
95	130	proteomics_96	metagenomics_31	random.realistic.metagenomics	0.9509333243146668	0.009783898218782621	2.9642638475257566
3	146	proteomics_4	metagenomics_47	random.realistic.metagenomics	0.9507999909840001	0.009817529712636901	2.961409919253223
24	81	proteomics_25	proteomics_82	random.realistic.proteomics	0.9506666576533335	0.00985121753244426	2.9585633155863236
45	10	proteomics_46	proteomics_11	random.realistic.proteomics	0.9506666576533335	0.009884847962439339	2.9585633155863236
35	83	proteomics_36	proteomics_84	random.realistic.proteomics	0.9505333243226669	0.009918534624324354	2.955723996874289
62	111	proteomics_63	metagenomics_12	random.realistic.metagenomics	0.9503999909920002	0.009952277374650608	2.9528919237865017
97	53	proteomics_98	proteomics_54	random.realistic.proteomics	0.9503999909920002	0.009985962788102902	-2.9528919237865012
36	18	proteomics_37	proteomics_19	random.realistic.proteomics	0.9503999909920002	0.010019591010700437	-2.9528919237865012
61	106	proteomics_62	metagenomics_7	random.realistic.metagenomics	0.9497333243386669	0.01005372763890284	2.938838888120642
67	139	proteomics_68	metagenomics_40	random.realistic.metagenomics	0.9494666576773335	0.010088032397109419	2.933267051542765
70	14	proteomics_71	proteomics_15	random.realistic.proteomics	0.9494666576773335	0.010122279060890584	2.933267051542765
4	65	proteomics_5	proteomics_66	random.realistic.proteomics	0.9494666576773335	0.010156467777694116	2.933267051542765
46	128	proteomics_47	metagenomics_29	random.realistic.metagenomics	0.9493333243466668	0.010190711402272004	2.9304915648508967
12	136	proteomics_13	metagenomics_37	random.realistic.metagenomics	0.9493333243466668	0.010224897182889454	-2.9304915648508962
21	123	proteomics_22	metagenomics_24	random.realistic.metagenomics	0.9490666576853335	0.010259250301144118	-2.924961271665171
84	33	proteomics_85	proteomics_34	random.realistic.proteomics	0.9490666576853335	0.01029354548833933	-2.924961271665171
2	37	proteomics_3	proteomics_38	random.realistic.proteomics	0.9490666576853335	0.01032778289088889	2.92496127166517
91	86	proteomics_92	proteomics_87	random.realistic.proteomics	0.9487999910240001	0.010362187121600263	-2.9194583114251467
41	86	proteomics_42	proteomics_87	random.realistic.proteomics	0.9486666576933335	0.010396645620494346	-2.916716991972103
99	124	proteomics_100	metagenomics_25	random.realistic.metagenomics	0.9486666576933335	0.010431046205944912	2.916716991972103
46	7	proteomics_47	proteomics_8	random.realistic.proteomics	0.9485333243626669	0.010465500974569083	-2.9139823992856626
37	28	proteomics_38	proteomics_29	random.realistic.proteomics	0.9483999910320002	0.010500009789999813	2.911254498449377
81	108	proteomics_82	metagenomics_9	random.realistic.metagenomics	0.9483999910320002	0.010534460753267206	-2.911254498449377
14	23	proteomics_15	proteomics_24	random.realistic.proteomics	0.9483999910320002	0.010568854009728457	2.911254498449377
40	120	proteomics_41	metagenomics_21	random.realistic.metagenomics	0.9483999910320002	0.010603189704254208	2.911254498449377
10	45	proteomics_11	proteomics_46	random.realistic.proteomics	0.9481333243706669	0.01063769094666648	2.9058186340100747
71	114	proteomics_72	metagenomics_15	random.realistic.metagenomics	0.9481333243706669	0.0106721345428926	2.9058186340100747
16	89	proteomics_17	proteomics_90	random.realistic.proteomics	0.9478666577093335	0.010706743230495083	-2.900409124678286
30	84	proteomics_31	proteomics_85	random.realistic.proteomics	0.9478666577093335	0.010741294188843849	-2.900409124678286
19	38	proteomics_20	proteomics_39	random.realistic.proteomics	0.9477333243786669	0.010775898673370924	-2.8977141687090584
55	61	proteomics_56	proteomics_62	random.realistic.proteomics	0.9477333243786669	0.010810445531778885	2.897714168709058
69	14	proteomics_70	proteomics_15	random.realistic.proteomics	0.9474666577173335	0.010845156760356994	-2.8923436874821875
77	82	proteomics_78	proteomics_83	random.realistic.proteomics	0.9473333243866668	0.010879921115180748	-2.8896680963126258
10	3	proteomics_11	proteomics_4	random.realistic.proteomics	0.9471999910560002	0.010914738463875782	2.886998894581037
97	124	proteomics_98	metagenomics_25	random.realistic.metagenomics	0.9471999910560002	0.0109494980244402	2.886998894581037
80	85	proteomics_81	proteomics_86	random.realistic.proteomics	0.9471999910560002	0.010984199940625574	-2.8869988945810365
41	33	proteomics_42	proteomics_34	random.realistic.proteomics	0.9471999910560002	0.011018844355707078	-2.8869988945810365
38	105	proteomics_39	metagenomics_6	random.realistic.metagenomics	0.9467999910640001	0.011053762538306658	-2.8790293038842156
96	140	proteomics_97	metagenomics_41	random.realistic.metagenomics	0.9466666577333335	0.011088733241142358	2.8763853389848224
38	145	proteomics_39	metagenomics_46	random.realistic.metagenomics	0.9466666577333335	0.011123646141163452	2.8763853389848224
19	56	proteomics_20	proteomics_57	random.realistic.proteomics	0.9465333244026668	0.011158611483406366	-2.8737476042652834
0	13	proteomics_1	proteomics_14	random.realistic.proteomics	0.9463999910720002	0.011193629138063621	2.871116068586631
8	116	proteomics_9	metagenomics_17	random.realistic.metagenomics	0.9461333244106669	0.01122880889606137	2.8658714709540543
19	20	proteomics_20	proteomics_21	random.realistic.proteomics	0.9461333244106669	0.011263930697291412	-2.8658714709540534
19	35	proteomics_20	proteomics_36	random.realistic.proteomics	0.9457333244186669	0.01129932390295729	-2.8580503020581296
18	25	proteomics_19	proteomics_26	random.realistic.proteomics	0.9453333244266668	0.011334987843475692	-2.8502832874792863
11	14	proteomics_12	proteomics_15	random.realistic.proteomics	0.9451999910960002	0.011370702733418604	2.8477061794568197
84	3	proteomics_85	proteomics_4	random.realistic.proteomics	0.9446666577733335	0.011406796854513224	-2.8374564617569518
79	9	proteomics_80	proteomics_10	random.realistic.proteomics	0.9445333244426668	0.011442941135647613	2.8349085689402544
28	67	proteomics_29	proteomics_68	random.realistic.proteomics	0.9445333244426668	0.01147902616386211	2.8349085689402544
30	10	proteomics_31	proteomics_11	random.realistic.proteomics	0.9443999911120001	0.0115151612848483	-2.8323664346874557
67	112	proteomics_68	metagenomics_13	random.realistic.metagenomics	0.9443999911120001	0.011551237264883612	-2.8323664346874557
40	28	proteomics_41	proteomics_29	random.realistic.proteomics	0.9442666577813336	0.011587363270569452	-2.8298300313115003
31	48	proteomics_32	proteomics_49	random.realistic.proteomics	0.9439999911200002	0.011623648111753627	-2.8247743074321594
89	19	proteomics_90	proteomics_20	random.realistic.proteomics	0.9439999911200001	0.011659873712380767	2.8247743074321585
35	19	proteomics_36	proteomics_20	random.realistic.proteomics	0.9437333244586669	0.011696257726923143	-2.819741179740508
56	36	proteomics_57	proteomics_37	random.realistic.proteomics	0.9437333244586669	0.011732582435818343	2.8197411797405074
63	7	proteomics_64	proteomics_8	random.realistic.proteomics	0.9437333244586669	0.01176884798394987	2.8197411797405074
15	25	proteomics_16	proteomics_26	random.realistic.proteomics	0.9437333244586669	0.011805054515729678	2.8197411797405074
12	93	proteomics_13	proteomics_94	random.realistic.proteomics	0.9435999911280002	0.011841310576181931	2.817233022322269
16	75	proteomics_17	proteomics_76	random.realistic.proteomics	0.9435999911280002	0.011877507731580646	-2.817233022322269
47	113	proteomics_48	metagenomics_14	random.realistic.metagenomics	0.9433333244666668	0.011913862575575574	2.812233387717156
89	36	proteomics_90	proteomics_37	random.realistic.proteomics	0.9431999911360002	0.011950266587163916	-2.809741858041938
49	33	proteomics_50	proteomics_34	random.realistic.proteomics	0.9429333244746668	0.011986827696514133	2.8047752441072555
15	18	proteomics_16	proteomics_19	random.realistic.proteomics	0.9427999911440001	0.012023437559801167	-2.802300108457768
33	41	proteomics_34	proteomics_42	random.realistic.proteomics	0.9427999911440001	0.012059988183827218	-2.802300108457768
69	122	proteomics_70	metagenomics_23	random.realistic.metagenomics	0.9425333244826668	0.012096695287572977	2.797366052663005
14	124	proteomics_15	metagenomics_25	random.realistic.metagenomics	0.9421333244906669	0.012133666192437081	2.79000513162185
57	73	proteomics_58	proteomics_74	random.realistic.proteomics	0.9421333244906669	0.012170577418681548	2.79000513162185
40	53	proteomics_41	proteomics_54	random.realistic.proteomics	0.9421333244906669	0.012207429110690138	-2.7900051316218497
32	88	proteomics_33	proteomics_89	random.realistic.proteomics	0.9418666578293335	0.012244436292849667	-2.7851243375336416
13	79	proteomics_14	proteomics_80	random.realistic.proteomics	0.9418666578293334	0.012281383882123272	2.785124337533641
60	89	proteomics_61	proteomics_90	random.realistic.proteomics	0.9417333244986669	0.012318379289701076	2.7826918133073497
53	86	proteomics_54	proteomics_87	random.realistic.proteomics	0.9415999911680002	0.012355422400265626	2.780264505499244
35	47	proteomics_36	proteomics_48	random.realistic.proteomics	0.9414666578373335	0.012392513098869963	-2.77784239022009
14	70	proteomics_15	proteomics_71	random.realistic.proteomics	0.9413333245066668	0.012429651270936147	2.77542544374368
89	113	proteomics_90	metagenomics_14	random.realistic.metagenomics	0.9413333245066668	0.012466729878973353	2.77542544374368
21	79	proteomics_22	proteomics_80	random.realistic.proteomics	0.9411999911760002	0.012503855903769047	-2.7730136425053478
38	35	proteomics_39	proteomics_36	random.realistic.proteomics	0.9411999911760002	0.012540922479365708	-2.7730136425053478
73	128	proteomics_74	metagenomics_29	random.realistic.metagenomics	0.9410666578453335	0.012578036415105949	-2.7706069631005135
43	41	proteomics_44	proteomics_42	random.realistic.proteomics	0.9406666578533335	0.01261541076021511	-2.763417424212121
16	30	proteomics_17	proteomics_31	random.realistic.proteomics	0.9406666578533334	0.01265272540189758	2.7634174242121206
34	106	proteomics_35	metagenomics_7	random.realistic.metagenomics	0.9402666578613337	0.012690299716930914	2.756273154327357
62	112	proteomics_63	metagenomics_13	random.realistic.metagenomics	0.9402666578613337	0.012727814104827036	2.756273154327357
54	20	proteomics_55	proteomics_21	random.realistic.proteomics	0.9402666578613337	0.012765268708838064	2.756273154327357
48	38	proteomics_49	proteomics_39	random.realistic.proteomics	0.9401333245306668	0.012802769828870304	-2.7539016855757272
24	87	proteomics_25	proteomics_88	random.realistic.proteomics	0.9399999912	0.012840317353907003	2.751535157013593
67	25	proteomics_68	proteomics_26	random.realistic.proteomics	0.9398666578693334	0.012877911173284394	-2.7491735466139007
82	44	proteomics_83	proteomics_45	random.realistic.proteomics	0.9398666578693334	0.01291544527253569	2.7491735466139002
73	106	proteomics_74	metagenomics_7	random.realistic.metagenomics	0.9398666578693334	0.012952919793851667	2.7491735466139002
73	86	proteomics_74	proteomics_87	random.realistic.proteomics	0.9398666578693334	0.012990334878972058	2.7491735466139002
63	73	proteomics_64	proteomics_74	random.realistic.proteomics	0.9395999912080002	0.013027901973990307	2.744464992923915
57	124	proteomics_58	metagenomics_25	random.realistic.metagenomics	0.9394666578773336	0.01306551514908823	2.742118006305948
16	119	proteomics_17	metagenomics_20	random.realistic.metagenomics	0.9393333245466668	0.01310317429489855	-2.739775851192527
2	91	proteomics_3	proteomics_92	random.realistic.proteomics	0.9390666578853336	0.01314098470424224	-2.7351059503863047
27	56	proteomics_28	proteomics_57	random.realistic.proteomics	0.9389333245546667	0.013178840700088281	-2.7327781624957512
21	53	proteomics_22	proteomics_54	random.realistic.proteomics	0.938399991232	0.013217057880883792	-2.723514275118579
40	71	proteomics_41	proteomics_72	random.realistic.proteomics	0.9381333245706669	0.013255425087152285	-2.718910402652741
20	65	proteomics_21	proteomics_66	random.realistic.proteomics	0.9381333245706669	0.013293731825010582	-2.718910402652741
2	122	proteomics_3	metagenomics_23	random.realistic.metagenomics	0.9378666579093334	0.013332188211046533	-2.714325028626585
11	25	proteomics_12	proteomics_26	random.realistic.proteomics	0.9378666579093334	0.013370584083493129	2.7143250286265848
28	43	proteomics_29	proteomics_44	random.realistic.proteomics	0.9377333245786669	0.013409024406871934	2.712039228703574
47	72	proteomics_48	proteomics_73	random.realistic.proteomics	0.9375999912480002	0.0134475090764282	-2.7097579938564977
18	85	proteomics_19	proteomics_86	random.realistic.proteomics	0.9374666579173335	0.01348603798773608	-2.7074813045052286
