ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
604	0	0	9	0	0	11	0	12	4	9	12	15	11	10	0	0	7	6	18	0	12	0	14	7	3	15	10	13	12	10	0	6	13	13	7	10	11	12	0	0	16	0	18	17	0	0	10	0	1	0	19	5	0	13	0	11	10	13	9	0	13	12	12	7	8	0	10	29	17	10	13	16	10	12	0	16	16	0	25	5	17	0	13	13	9	8	1	4	8	6	5	0	17	14	7	0	13	21	0	0	6	10	0	13	0	8	0	16	5	0	12	0	10	5	0	0	5	7	13	0	4	14	9	0	11	10	0	13	0	0	8	0	7	8	0	9	0	10	9	0	6	0	22	11	20	13	15	13	0	9	9	10	22	3	12	15	0	0	10	7	14	0	0	7	14	0	10	0	0	0	8	0	16	16	0	5	0	2	15	14	4	11	0	6	12	10	3	19	10	0	4	0	19	12	12	0	15	0	0	0	11	0	0	11	4	11	0	10	5	11	9	13	8	9	7	5	0	0	0	0	0	0	9	9	0	13	12	0	0	14	16	0	0	0	9	0	10	14
605	13	10	11	5	12	11	0	0	25	11	4	7	11	0	18	0	10	16	14	18	0	0	8	2	0	8	10	11	24	10	0	4	0	16	6	14	0	14	0	0	10	17	5	0	10	11	7	4	17	13	0	15	7	0	0	4	6	15	16	7	7	5	19	0	0	8	0	13	1	17	0	7	10	0	10	9	13	8	15	0	0	6	0	20	13	8	12	14	0	14	29	8	2	0	0	8	8	13	10	7	0	7	19	11	0	19	4	10	20	15	12	5	0	18	7	24	0	2	8	10	4	1	10	0	0	10	0	7	12	17	0	17	0	1	12	0	9	18	8	6	9	0	13	17	15	5	9	14	2	0	0	11	12	0	10	21	8	0	0	6	0	17	0	12	4	6	0	9	3	0	9	12	15	2	12	11	5	11	9	16	0	0	2	8	11	0	14	11	0	16	0	8	16	0	7	0	9	15	0	11	16	13	0	0	1	0	10	15	18	0	6	0	11	5	4	18	0	3	0	0	7	12	21	12	7	8	18	23	0	11	11	20	0	0	10	0	18	6
606	15	0	10	0	12	0	9	0	12	2	0	5	5	0	9	10	0	16	0	0	8	0	8	0	0	2	14	11	0	0	16	20	3	7	0	8	0	2	0	0	16	0	11	0	15	0	9	12	0	0	3	0	1	11	21	0	0	0	13	14	0	10	0	0	0	13	11	4	6	3	7	13	8	1	17	5	0	12	0	7	14	8	10	0	0	12	10	0	0	15	15	0	0	0	0	11	5	13	18	10	3	5	8	0	13	0	0	9	0	1	10	13	6	0	4	18	10	0	11	2	0	0	18	11	6	2	8	0	20	12	12	2	15	9	5	8	0	4	7	0	15	4	0	0	0	17	2	8	10	0	0	3	11	7	12	7	0	0	10	0	8	10	0	10	11	8	9	11	0	0	0	3	11	0	0	1	0	12	0	7	20	10	19	8	8	15	0	7	15	13	3	0	9	5	7	0	4	13	9	0	12	0	0	8	15	13	0	13	6	7	8	0	0	0	12	12	10	0	0	7	0	0	0	9	0	8	14	13	0	15	12	14	7	9	0	5	11	0
607	16	14	14	11	12	8	10	8	8	0	14	0	11	0	13	0	0	14	0	0	12	1	0	0	8	5	0	0	0	0	7	0	16	0	8	6	26	14	0	9	1	0	8	12	7	13	2	10	8	8	12	7	19	10	0	8	9	10	21	0	7	9	0	18	0	19	0	17	15	0	0	0	0	13	0	0	0	10	10	12	10	0	8	17	14	6	8	0	0	0	0	12	12	10	0	0	0	11	3	8	3	11	6	16	7	4	16	5	10	16	17	9	4	11	10	0	11	11	0	9	11	14	20	14	0	0	0	0	13	14	7	0	0	8	8	13	0	7	0	11	11	11	0	2	0	19	13	6	15	0	0	12	0	0	7	17	12	15	0	13	4	0	0	8	13	9	8	14	0	4	10	12	3	0	0	5	11	7	7	0	14	0	15	17	18	7	2	3	0	14	0	11	18	6	0	6	9	6	14	12	15	3	11	13	9	3	0	0	14	13	0	10	0	15	9	8	12	6	0	8	7	0	12	6	0	0	0	14	17	21	14	0	8	0	0	17	0	0
608	15	8	15	12	14	0	4	0	13	7	8	0	0	0	11	4	10	1	10	15	17	5	10	14	15	0	5	1	0	0	10	0	8	0	6	11	12	18	7	12	10	11	21	0	6	8	8	0	11	4	5	0	3	0	11	2	0	0	6	11	10	5	0	6	0	15	7	13	17	10	9	15	17	8	0	12	13	10	5	0	11	6	13	5	9	0	12	11	17	0	13	10	16	0	8	12	0	0	15	10	10	0	13	0	17	0	10	11	16	6	8	11	0	6	13	6	10	19	0	8	0	8	11	11	8	14	0	7	13	10	0	16	0	10	11	0	14	0	10	9	10	0	5	0	0	0	4	0	5	0	12	13	0	16	0	1	0	15	0	0	0	13	0	0	16	13	10	0	12	15	18	23	11	0	7	2	0	12	8	4	0	15	10	6	2	13	0	0	10	8	17	0	12	1	0	0	0	8	0	0	15	11	9	0	0	8	4	0	11	0	4	2	9	14	13	10	14	6	0	4	0	6	5	6	6	7	0	0	8	13	0	0	0	16	9	0	0	0
609	1	0	13	12	12	15	6	11	12	11	14	7	10	10	11	0	18	14	6	0	7	0	0	7	1	10	7	0	9	0	21	0	2	15	7	0	15	14	5	6	0	10	0	0	0	7	8	14	10	0	16	0	16	13	7	11	11	16	10	8	0	0	9	12	19	13	13	15	0	0	0	4	11	9	14	16	10	0	18	15	16	3	0	5	0	0	7	8	8	0	7	0	7	17	9	5	16	0	2	7	5	0	13	14	4	0	16	12	0	15	11	0	8	0	10	8	13	17	0	9	0	0	2	11	8	17	4	0	8	11	3	1	15	6	13	0	0	0	0	0	4	9	0	8	9	3	17	12	9	12	5	24	0	14	0	0	0	8	16	7	20	8	0	19	0	23	9	0	7	0	12	0	22	0	12	6	4	0	14	15	6	10	0	11	0	11	14	13	14	7	3	0	9	9	8	9	10	16	14	0	0	5	0	11	8	0	0	0	13	11	12	15	8	14	6	7	6	7	19	0	0	11	11	10	2	8	8	0	16	10	6	10	18	16	9	8	20	8
610	0	0	3	0	0	0	9	14	13	12	5	12	0	8	13	17	4	0	14	0	12	9	0	17	14	2	16	0	14	5	6	6	0	0	6	3	9	0	16	13	0	11	7	11	11	3	8	15	8	18	13	0	0	10	7	10	0	14	5	10	10	15	0	20	11	0	0	8	21	9	11	7	4	13	0	14	0	16	0	5	13	8	0	6	8	10	5	0	4	0	2	10	8	0	15	8	18	8	0	7	11	0	9	8	18	0	12	11	4	8	6	11	4	0	6	15	12	10	12	11	0	10	18	0	19	0	20	0	6	6	3	14	17	0	10	13	8	0	6	0	14	0	14	0	15	7	0	0	12	12	4	6	13	18	0	16	0	0	15	8	11	0	3	6	4	10	0	8	13	2	0	0	18	0	0	7	0	10	0	6	7	17	4	9	9	6	6	6	19	3	8	6	0	14	12	0	9	3	6	7	5	0	0	15	14	0	8	0	0	0	11	3	17	19	0	6	13	8	0	5	0	0	13	6	13	17	18	11	8	16	18	8	0	0	16	6	8	17
611	0	15	0	8	0	4	3	15	7	0	0	0	12	0	14	9	16	0	12	0	8	11	9	1	0	0	4	0	0	0	6	10	0	4	14	0	11	4	9	8	0	8	0	3	0	0	14	0	0	19	7	17	5	5	12	11	24	7	14	12	9	13	6	6	0	0	12	14	0	8	8	0	9	15	11	17	0	0	7	13	0	0	8	21	0	0	9	11	10	8	10	0	6	11	6	0	9	18	15	0	0	11	6	4	16	10	12	0	0	0	0	12	12	9	5	15	4	10	7	12	5	19	8	11	10	16	0	13	0	11	0	17	7	1	0	0	7	4	7	0	10	0	8	0	10	12	0	5	17	16	6	1	3	0	7	0	9	8	7	0	9	19	9	13	2	1	8	15	13	10	0	8	0	0	0	3	0	10	12	10	6	4	8	16	10	15	15	16	19	0	12	7	15	7	19	12	8	9	9	0	0	0	1	0	0	11	7	9	7	0	12	3	9	4	8	21	15	8	8	6	0	10	11	9	10	0	6	0	0	11	0	8	6	3	3	0	15	0
612	8	0	2	9	5	10	0	15	0	8	6	13	12	8	0	16	14	10	5	6	0	0	0	11	11	8	11	9	0	14	7	0	8	0	5	0	15	9	1	0	9	14	8	19	12	0	5	25	0	8	3	13	11	0	0	9	12	4	10	8	10	19	0	0	0	18	6	0	2	11	12	0	7	0	13	12	0	13	0	7	3	9	0	15	16	9	0	0	13	8	0	11	13	9	5	0	0	0	0	16	19	0	9	0	5	0	10	17	0	0	12	8	18	3	0	0	9	0	9	5	9	8	19	0	11	0	14	9	3	0	12	0	9	0	20	2	13	2	14	7	11	1	0	9	0	14	15	7	11	2	0	11	7	7	10	8	9	0	0	1	0	0	11	0	0	6	0	0	8	4	0	11	6	11	11	11	13	10	13	15	2	0	0	0	0	0	11	11	4	7	0	0	20	8	0	17	11	7	0	0	0	0	15	14	0	1	9	9	17	9	0	17	6	0	0	8	11	9	12	18	11	18	10	7	11	11	13	4	0	14	17	0	0	0	8	18	0	0
613	15	15	14	9	11	10	12	0	0	10	7	6	0	10	3	8	2	7	10	12	3	9	0	0	19	0	8	15	0	9	15	7	5	0	12	15	2	8	10	0	0	12	5	0	9	0	9	1	14	17	6	0	4	9	0	5	15	0	10	0	12	5	0	15	10	8	0	12	0	12	6	11	9	11	0	0	14	0	15	11	12	3	4	12	12	0	8	1	11	5	10	11	0	18	10	5	0	0	0	0	13	21	6	12	8	13	0	6	9	0	9	17	5	15	20	10	0	0	0	11	0	2	13	11	0	0	7	6	16	14	9	7	10	11	12	6	7	18	0	0	0	2	1	17	16	15	10	6	17	13	8	10	0	5	5	4	1	0	0	6	8	6	7	11	6	10	0	12	4	4	7	9	14	15	0	8	9	0	7	15	0	15	0	0	11	0	0	0	0	13	14	8	0	21	18	3	8	0	0	12	9	6	16	18	11	0	13	0	11	16	12	0	10	12	0	8	11	14	0	19	13	0	15	0	3	0	18	15	10	8	8	17	0	10	13	0	0	5
614	18	7	0	3	9	7	15	4	7	5	11	0	11	5	4	0	19	5	10	8	9	11	13	14	5	9	14	6	11	12	9	13	3	17	0	17	0	19	8	12	17	0	0	16	4	11	5	12	9	0	0	2	0	5	3	9	12	17	15	11	1	0	0	16	6	7	6	9	8	18	0	0	0	13	19	3	3	8	15	10	8	0	7	0	12	1	12	0	0	13	0	3	0	7	9	8	0	0	23	15	8	8	16	14	0	0	0	7	12	11	4	0	14	9	0	13	13	0	11	15	8	0	13	8	11	0	0	14	10	0	7	0	2	0	0	0	5	6	0	0	5	16	3	11	6	17	7	4	15	4	19	8	19	7	18	0	8	10	14	0	7	15	8	0	0	10	15	5	15	10	8	11	12	0	9	18	9	9	5	0	11	0	0	10	4	0	0	0	15	0	11	8	12	16	20	7	0	15	13	6	21	3	0	17	0	0	15	0	11	5	10	9	8	2	6	11	0	12	18	11	11	9	12	1	12	4	8	0	11	18	11	0	0	11	0	4	12	7
615	12	4	0	0	0	3	7	13	0	0	13	5	5	5	0	11	7	18	0	9	11	8	0	13	0	12	3	17	5	14	7	3	8	0	7	1	9	8	0	12	7	6	13	11	0	0	7	0	9	9	0	0	9	0	17	15	13	0	7	9	19	13	0	11	1	10	13	0	9	12	6	8	0	9	15	4	12	15	0	16	3	0	0	10	9	9	0	0	0	14	10	0	12	11	0	12	0	15	11	4	14	18	6	1	21	16	9	0	8	11	13	10	10	0	0	15	0	13	0	13	0	13	12	0	3	3	20	6	15	0	7	0	11	8	0	0	10	16	1	7	13	12	11	16	0	11	11	11	8	0	0	13	0	9	0	0	3	9	10	14	1	0	0	0	0	0	11	8	10	16	0	0	10	0	0	3	12	18	0	0	9	0	15	8	10	0	9	0	12	11	6	8	0	0	13	9	0	18	0	15	6	15	7	0	17	3	11	8	0	16	0	12	0	0	1	21	9	0	3	0	2	0	0	7	0	10	11	0	10	11	4	7	11	6	18	12	8	7
616	7	0	13	10	0	0	0	12	18	6	0	5	16	11	11	5	23	9	1	19	0	12	12	9	8	0	11	0	0	7	0	0	7	1	8	0	15	0	0	0	0	0	0	4	0	8	2	9	0	13	9	8	0	5	13	14	10	0	0	18	0	0	9	11	0	9	15	11	0	12	0	18	0	21	11	13	12	18	0	5	0	7	0	9	8	0	13	5	0	18	5	8	0	6	8	4	14	18	0	0	3	6	9	0	7	12	4	8	13	14	9	13	16	0	14	7	0	0	0	0	15	10	5	0	8	0	8	0	0	0	0	0	0	14	9	11	10	10	0	9	0	0	7	7	9	11	19	0	11	5	0	0	0	0	12	11	6	9	23	15	6	14	10	0	7	1	9	15	7	0	5	7	22	0	0	5	10	0	12	0	0	0	0	11	17	9	0	7	12	0	0	0	0	6	0	12	0	14	0	0	4	4	11	5	0	0	0	5	13	15	0	8	7	10	14	0	21	9	9	0	15	8	14	0	8	12	0	9	15	0	8	0	21	9	11	0	0	0
617	0	16	3	13	12	15	11	0	0	14	17	10	11	14	0	10	10	0	7	9	11	2	0	12	11	11	0	0	5	0	13	12	10	0	0	10	12	14	0	0	0	10	0	0	12	6	0	15	12	0	11	17	17	0	12	18	15	0	0	2	11	0	0	5	0	0	12	6	22	14	12	0	0	11	7	0	0	5	0	19	13	5	17	0	13	5	5	0	22	0	0	5	0	12	10	0	9	0	10	15	9	13	10	14	0	10	0	1	11	3	11	0	0	2	0	0	0	2	2	8	14	0	12	0	5	11	4	0	0	15	9	10	14	0	10	9	0	16	12	13	6	13	3	15	7	10	0	7	0	0	17	5	5	5	10	12	17	14	0	16	0	8	2	15	8	6	0	0	0	17	16	0	11	13	0	15	9	0	1	16	7	4	17	12	3	14	0	0	8	10	6	14	16	13	0	6	8	14	8	5	10	15	8	0	13	16	16	10	3	6	0	10	0	0	21	0	0	8	18	0	14	2	9	0	12	0	8	16	12	6	11	2	0	14	14	12	12	0
618	0	0	3	10	0	11	0	0	6	6	10	16	8	11	16	8	12	6	7	9	13	8	5	9	0	0	20	4	0	9	0	0	7	0	13	0	0	4	0	15	2	1	7	0	0	7	2	0	10	8	14	10	6	16	15	1	5	23	9	13	0	14	0	12	7	6	0	0	0	0	14	0	5	11	11	13	4	17	0	0	7	6	4	11	5	0	2	20	14	5	13	8	0	0	0	10	0	0	21	0	0	0	2	0	0	0	0	2	18	0	11	0	8	2	9	0	10	0	0	0	12	14	20	18	9	0	10	11	0	11	0	0	10	10	12	1	5	11	17	14	3	0	9	0	0	7	4	3	0	9	7	13	7	0	0	2	14	10	0	11	9	0	5	10	11	0	10	12	0	5	7	0	0	10	10	7	5	0	0	2	0	0	16	0	0	1	4	7	0	13	14	0	0	5	0	6	8	13	0	9	0	1	11	4	0	6	3	15	10	3	11	16	0	11	8	0	0	17	6	0	6	4	13	0	12	7	8	0	7	17	13	6	11	15	0	9	4	9
619	0	15	8	3	14	10	0	0	8	9	3	8	13	23	1	19	0	19	0	0	10	7	5	0	10	7	10	4	10	0	0	10	7	8	0	0	12	0	10	5	11	13	9	0	0	6	17	0	13	0	6	8	11	19	0	0	12	3	0	11	0	19	0	6	15	0	1	19	13	12	0	0	0	13	0	8	0	20	8	2	0	14	0	0	0	8	0	12	6	0	12	0	0	21	5	11	0	18	17	0	21	0	7	2	15	16	0	10	5	0	0	23	0	11	15	9	0	7	0	6	12	18	7	0	15	19	4	10	15	0	8	0	0	16	12	8	15	0	6	0	12	8	12	13	5	0	19	2	9	14	0	0	14	0	0	17	0	7	11	0	12	0	5	9	0	15	3	4	9	14	11	0	0	13	10	16	2	0	12	9	16	8	18	0	10	0	13	8	12	2	20	16	0	2	0	0	0	11	0	2	0	15	12	15	0	0	5	12	0	0	2	3	0	14	0	0	10	8	0	0	13	5	7	10	14	0	7	0	8	12	12	14	17	0	15	6	15	3
620	24	3	4	11	0	11	10	0	10	16	2	0	0	0	0	6	0	15	3	8	8	14	6	0	8	5	8	13	0	17	3	10	0	8	13	13	0	9	9	10	10	10	7	4	0	7	0	0	10	23	13	13	0	11	3	0	3	12	13	0	14	0	0	0	6	8	14	0	13	17	14	0	16	9	10	0	9	16	7	11	0	10	5	12	11	20	1	0	4	14	14	15	0	8	17	10	2	0	12	10	0	11	22	6	12	0	0	0	9	0	12	0	0	0	5	4	10	14	13	11	13	18	8	11	0	16	12	14	14	0	15	12	12	0	12	0	5	0	8	12	20	9	6	0	10	0	0	8	6	0	12	19	13	7	0	11	0	0	0	0	14	7	11	0	9	11	13	0	11	0	13	0	9	3	0	0	6	21	3	0	0	10	7	0	0	5	7	2	16	11	0	0	0	12	9	0	0	8	0	3	4	14	13	16	20	10	0	17	0	7	3	5	0	0	2	10	12	10	0	0	7	0	12	18	0	0	9	13	8	4	11	11	3	0	5	10	7	0
621	0	0	0	0	14	17	9	4	0	0	0	16	4	0	9	0	20	5	9	15	14	8	14	0	2	12	7	13	0	0	6	0	6	10	13	10	1	0	0	17	10	11	9	16	10	0	3	0	13	10	14	0	0	7	9	0	14	3	0	8	19	13	0	10	12	17	0	16	15	11	11	18	0	13	12	15	0	12	15	12	0	0	9	0	0	10	5	4	0	0	0	12	6	6	4	9	12	11	9	0	8	0	0	18	10	9	0	15	18	15	0	0	12	8	0	6	16	12	16	12	14	1	8	0	8	14	0	15	4	0	13	10	8	6	0	0	1	0	1	10	9	0	13	8	0	8	0	0	11	11	2	12	0	0	17	15	13	8	9	8	2	5	10	0	7	0	0	12	0	21	17	11	18	6	0	0	9	12	6	18	13	8	8	0	0	8	15	10	0	0	0	0	0	0	16	12	10	12	10	14	0	0	13	16	0	11	3	8	13	3	12	9	0	3	6	0	0	0	18	16	12	0	11	0	18	0	14	26	5	0	13	13	10	12	0	0	6	7
622	0	3	7	10	0	17	8	0	10	21	6	0	4	15	5	0	10	13	0	16	8	17	8	0	0	4	0	1	0	13	0	12	8	5	16	10	7	5	12	3	13	0	11	7	12	9	13	20	18	8	0	5	3	10	0	4	0	3	0	11	9	0	0	0	0	5	11	7	0	3	0	0	13	10	0	7	19	3	11	9	15	7	4	12	12	15	8	20	8	0	5	18	19	0	0	0	0	12	16	9	2	9	10	0	9	0	0	0	5	9	11	0	9	0	15	0	10	0	0	0	0	0	0	16	9	16	5	20	0	7	0	6	9	9	2	14	23	6	10	0	11	0	0	17	14	0	14	17	20	0	13	14	0	0	9	21	13	0	17	5	12	9	11	15	9	12	0	8	13	8	0	0	0	11	11	0	10	15	12	15	0	0	20	14	2	0	6	0	0	2	9	7	0	9	11	7	11	0	15	0	0	0	4	18	0	7	8	0	8	0	0	17	0	0	0	9	8	12	0	17	5	12	0	8	13	9	6	10	0	2	4	10	0	9	4	13	5	0
623	13	10	10	12	11	19	8	11	0	0	0	11	9	2	11	0	8	0	10	0	7	11	7	0	11	15	0	12	0	0	13	8	0	5	12	0	0	1	6	11	14	0	0	0	0	0	15	9	18	10	2	0	0	0	0	0	0	8	0	5	15	10	7	0	17	15	16	9	0	0	10	1	10	0	16	0	9	13	4	6	10	16	10	11	12	15	7	0	10	14	13	0	10	0	0	14	5	9	7	0	0	12	2	10	4	17	4	3	0	16	10	0	15	0	0	18	0	6	0	9	0	7	17	0	8	8	4	7	3	8	7	11	3	8	5	0	19	9	0	12	16	1	8	13	0	0	11	8	15	0	9	3	0	3	3	11	11	3	12	0	17	9	11	0	10	13	0	8	17	8	14	16	12	12	10	14	2	8	18	9	8	11	15	2	10	0	16	11	7	0	0	16	0	0	0	9	14	0	9	0	14	0	0	14	16	11	0	0	0	14	12	11	0	0	3	0	13	5	0	8	14	0	0	14	0	2	12	7	11	0	14	7	12	0	17	12	0	13
624	15	0	2	8	3	10	10	0	6	8	16	7	0	9	5	11	0	0	7	12	12	7	9	15	8	0	14	12	7	13	3	21	14	10	15	8	12	14	8	16	5	15	0	8	7	12	0	0	8	12	6	0	7	4	12	8	9	18	17	14	3	12	12	9	25	12	8	0	12	12	5	0	16	0	2	9	2	0	0	13	12	11	8	5	15	2	7	0	0	2	17	19	7	8	13	18	14	14	11	0	15	8	16	12	5	1	7	0	14	16	12	16	10	16	16	8	6	8	16	0	10	22	0	4	0	0	13	5	6	8	3	0	0	11	0	5	0	11	11	7	0	10	0	0	0	0	0	13	0	10	0	0	0	15	13	9	0	1	0	14	4	16	0	0	11	0	0	10	0	0	5	0	7	11	10	9	12	6	0	9	10	11	1	14	19	13	10	9	0	21	9	10	5	5	13	14	14	17	20	5	4	17	0	11	0	0	0	7	5	0	9	18	7	0	0	11	8	13	10	5	3	5	0	0	15	8	9	12	11	0	6	0	0	16	22	12	18	0
625	6	3	10	0	10	19	16	0	2	9	15	11	8	0	0	14	10	11	0	0	0	8	0	8	0	0	16	0	4	3	2	15	18	6	0	0	6	6	10	10	13	12	0	6	6	10	16	8	11	4	3	13	0	9	5	0	0	10	13	18	0	3	0	12	12	13	9	0	6	0	6	7	13	0	0	0	13	9	17	11	9	2	7	6	0	5	15	0	15	14	9	10	10	8	2	8	0	0	9	5	15	4	0	10	7	4	2	0	12	9	14	11	4	7	0	0	13	0	3	9	12	0	9	8	8	11	14	17	12	3	13	7	0	18	6	5	8	6	20	0	10	17	7	0	6	0	21	12	2	14	7	15	0	16	8	0	20	8	0	0	4	0	12	0	11	1	14	8	13	0	16	11	0	2	13	14	1	0	0	14	6	12	17	16	0	0	19	5	7	4	6	0	4	11	12	14	15	13	5	12	21	9	4	6	6	9	6	8	11	10	8	0	15	5	0	13	15	0	19	11	14	0	0	12	2	17	2	14	0	1	25	0	0	10	12	14	10	6
